"id_op_ob","data_emissao_op","numero_ordem_pagamento","vinculacao_op","situacao_op","descricao_situacao_op","data_situacao_op","data_emissao_ob","numero_ordem_bancaria","numero_ordem_lancamento","data_assinatura_ordenador_despesa_ob","data_assinatura_gestor_financeiro_ob","id_dh"
28298,"2024-07-02","2024OP001020",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-03","2024-07-03","2024OB001021","2024NS013679","2024-07-02","2024-07-02",57056
28301,"2024-07-02","2024OP001023",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-03","2024-07-03","2024OB001043","2024NS013682","2024-07-02","2024-07-02",57055
27715,"2024-07-02","2024OP005564",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005563","2024NS018223","2024-07-03","2024-07-03",49786
33705,"2024-12-12","2024OP007176",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB007178","2024NS032765","2024-12-12","2024-12-12",52170
33447,"2024-12-12","2024OP006918",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006920","2024NS032507","2024-12-12","2024-12-12",53642
33445,"2024-12-12","2024OP006916",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006918","2024NS032505","2024-12-12","2024-12-12",51483
27828,"2024-07-02","2024OP005677",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005676","2024NS018336","2024-07-03","2024-07-03",54528
28303,"2024-07-02","2024OP001025",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-03","2024-07-03","2024OB001034","2024NS013684","2024-07-02","2024-07-02",57229
28694,"2024-07-02","2024OP001416",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-03","2024-07-03","2024OB001420","2024NS014075","2024-07-02","2024-07-02",59354
27834,"2024-07-02","2024OP005683",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005682","2024NS018342","2024-07-03","2024-07-03",53903
28304,"2024-07-02","2024OP001026",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB001023","2024NS013685","2024-07-02","2024-07-02",53921
33449,"2024-12-12","2024OP006920",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006922","2024NS032509","2024-12-12","2024-12-12",56759
27716,"2024-07-02","2024OP005565",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005564","2024NS018224","2024-07-03","2024-07-03",50664
32975,"2024-12-12","2024OP006446",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006448","2024NS032035","2024-12-12","2024-12-12",58188
36891,"2024-12-12","2024OP010362",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB010368","2024NS035951","2024-12-12","2024-12-12",58289
32850,"2024-12-12","2024OP006321",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006323","2024NS031910","2024-12-12","2024-12-12",50383
32853,"2024-12-12","2024OP006324",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006326","2024NS031913","2024-12-12","2024-12-12",50686
32972,"2024-12-12","2024OP006443",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006445","2024NS032032","2024-12-12","2024-12-12",50819
32849,"2024-12-12","2024OP006320",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006322","2024NS031909","2024-12-12","2024-12-12",60467
27717,"2024-07-02","2024OP005566",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005565","2024NS018225","2024-07-03","2024-07-03",53922
33446,"2024-12-12","2024OP006917",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006919","2024NS032506","2024-12-12","2024-12-12",51624
27712,"2024-07-02","2024OP005561",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005560","2024NS018220","2024-07-03","2024-07-03",51301
32974,"2024-12-12","2024OP006445",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006447","2024NS032034","2024-12-12","2024-12-12",52522
33448,"2024-12-12","2024OP006919",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006921","2024NS032508","2024-12-12","2024-12-12",53923
32980,"2024-12-12","2024OP006451",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006453","2024NS032040","2024-12-12","2024-12-12",59173
38504,"2024-12-12","2024OP011975",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB012226","2024NS037569","2024-12-12","2024-12-12",59357
36579,"2024-12-12","2024OP010050",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB010069","2024NS035639","2024-12-12","2024-12-12",60030
36342,"2024-12-12","2024OP009813",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB009808","2024NS035402","2024-12-12","2024-12-12",60415
30660,"2024-07-02","2024OP003382",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB003382","2024NS016041","2024-07-02","2024-07-03",56502
33151,"2024-12-12","2024OP006622",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006624","2024NS032211","2024-12-12","2024-12-12",58417
37847,"2024-12-12","2024OP011318",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB011560","2024NS036912","2024-12-12","2024-12-12",59314
38382,"2024-12-12","2024OP011853",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB012100","2024NS037447","2024-12-12","2024-12-12",52734
37995,"2024-12-12","2024OP011466",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB011727","2024NS037060","2024-12-12","2024-12-12",58967
37996,"2024-12-12","2024OP011467",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB011706","2024NS037061","2024-12-12","2024-12-12",58968
32186,"2024-07-02","2024OP004908",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB004907","2024NS017567","2024-07-03","2024-07-03",58987
32187,"2024-07-02","2024OP004909",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB004908","2024NS017568","2024-07-03","2024-07-03",58986
38227,"2024-12-12","2024OP011698",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB011948","2024NS037292","2024-12-12","2024-12-12",60184
33150,"2024-12-12","2024OP006621",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006623","2024NS032210","2024-12-12","2024-12-12",60549
28024,"2024-07-02","2024OP005873",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005872","2024NS018532","2024-07-03","2024-07-03",57050
37939,"2024-12-12","2024OP011410",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB011674","2024NS037004","2024-12-12","2024-12-12",53930
37936,"2024-12-12","2024OP011407",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB011667","2024NS037001","2024-12-12","2024-12-12",53931
33162,"2024-12-12","2024OP006633",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006635","2024NS032222","2024-12-12","2024-12-12",57888
33157,"2024-12-12","2024OP006628",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006630","2024NS032217","2024-12-12","2024-12-12",57889
33152,"2024-12-12","2024OP006623",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006625","2024NS032212","2024-12-12","2024-12-12",51499
33161,"2024-12-12","2024OP006632",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006634","2024NS032221","2024-12-12","2024-12-12",53863
38381,"2024-12-12","2024OP011852",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB012109","2024NS037446","2024-12-12","2024-12-12",53188
37641,"2024-12-12","2024OP011112",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB011465","2024NS036706","2024-12-12","2024-12-12",60281
31738,"2024-07-02","2024OP004460",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB004460","2024NS017119","2024-07-03","2024-07-03",50037
30658,"2024-07-02","2024OP003380",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB003380","2024NS016039","2024-07-02","2024-07-03",52521
37644,"2024-12-12","2024OP011115",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB011473","2024NS036709","2024-12-12","2024-12-12",50390
27684,"2024-07-02","2024OP005533",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005532","2024NS018192","2024-07-03","2024-07-03",50419
27685,"2024-07-02","2024OP005534",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005533","2024NS018193","2024-07-03","2024-07-03",50420
32820,"2024-12-12","2024OP006291",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006294","2024NS031880","2024-12-12","2024-12-12",60513
37902,"2024-12-12","2024OP011373",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB011629","2024NS036967","2024-12-12","2024-12-12",59365
37876,"2024-12-12","2024OP011347",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB011617","2024NS036941","2024-12-12","2024-12-12",59366
36344,"2024-12-12","2024OP009815",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB009819","2024NS035404","2024-12-12","2024-12-12",52611
36345,"2024-12-12","2024OP009816",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB009822","2024NS035405","2024-12-12","2024-12-12",52756
37643,"2024-12-12","2024OP011114",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB011467","2024NS036708","2024-12-12","2024-12-12",58588
38499,"2024-12-12","2024OP011970",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB012223","2024NS037564","2024-12-12","2024-12-12",60264
32353,"2024-07-02","2024OP005075",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005074","2024NS017734","2024-07-03","2024-07-03",50434
33158,"2024-12-12","2024OP006629",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006631","2024NS032218","2024-12-12","2024-12-12",59103
32277,"2024-07-02","2024OP004999",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB004998","2024NS017658","2024-07-03","2024-07-03",53321
38378,"2024-12-12","2024OP011849",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB012103","2024NS037443","2024-12-12","2024-12-12",53331
31427,"2024-07-02","2024OP004149",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB004135","2024NS016808","2024-07-03","2024-07-03",53833
37269,"2024-12-12","2024OP010740",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB010737","2024NS036329","2024-12-12","2024-12-12",60150
31428,"2024-07-02","2024OP004150",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB004137","2024NS016809","2024-07-03","2024-07-03",53834
38383,"2024-12-12","2024OP011854",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB012112","2024NS037448","2024-12-12","2024-12-12",53288
31737,"2024-07-02","2024OP004459",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB004459","2024NS017118","2024-07-03","2024-07-03",52750
36353,"2024-12-12","2024OP009824",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB009823","2024NS035413","2024-12-12","2024-12-12",54186
36343,"2024-12-12","2024OP009814",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB009818","2024NS035403","2024-12-12","2024-12-12",54185
33159,"2024-12-12","2024OP006630",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006632","2024NS032219","2024-12-12","2024-12-12",56190
36349,"2024-12-12","2024OP009820",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB009817","2024NS035409","2024-12-12","2024-12-12",50073
35674,"2024-12-12","2024OP009145",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB009154","2024NS034734","2024-12-12","2024-12-12",57499
30659,"2024-07-02","2024OP003381",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB003381","2024NS016040","2024-07-02","2024-07-03",56550
28023,"2024-07-02","2024OP005872",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005871","2024NS018531","2024-07-03","2024-07-03",56231
31735,"2024-07-02","2024OP004457",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB004457","2024NS017116","2024-07-03","2024-07-03",54724
34656,"2024-12-12","2024OP008127",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB008129","2024NS033716","2024-12-12","2024-12-12",56672
28021,"2024-07-02","2024OP005870",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005869","2024NS018529","2024-07-03","2024-07-03",57576
37937,"2024-12-12","2024OP011408",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB011663","2024NS037002","2024-12-12","2024-12-12",57766
37938,"2024-12-12","2024OP011409",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB011666","2024NS037003","2024-12-12","2024-12-12",57765
33154,"2024-12-12","2024OP006625",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006627","2024NS032214","2024-12-12","2024-12-12",51239
38372,"2024-12-12","2024OP011843",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB012110","2024NS037437","2024-12-12","2024-12-12",59849
31629,"2024-07-02","2024OP004351",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB004351","2024NS017010","2024-07-03","2024-07-03",60002
31630,"2024-07-02","2024OP004352",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB004352","2024NS017011","2024-07-03","2024-07-03",60001
35670,"2024-12-12","2024OP009141",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB009161","2024NS034730","2024-12-12","2024-12-12",52183
29501,"2024-07-02","2024OP002223",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB002230","2024NS014882","2024-07-02","2024-07-02",53310
38166,"2024-12-12","2024OP011637",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB011889","2024NS037231","2024-12-12","2024-12-12",49357
30193,"2024-07-02","2024OP002915",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB002915","2024NS015574","2024-07-02","2024-07-03",54962
34821,"2024-12-12","2024OP008292",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB008295","2024NS033881","2024-12-12","2024-12-12",60444
29509,"2024-07-02","2024OP002231",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-03","2024-07-03","2024OB002226","2024NS014890","2024-07-02","2024-07-02",57061
29507,"2024-07-02","2024OP002229",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-03","2024-07-03","2024OB002236","2024NS014888","2024-07-02","2024-07-02",58871
35111,"2024-12-12","2024OP008582",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB008584","2024NS034171","2024-12-12","2024-12-12",58450
30200,"2024-07-02","2024OP002922",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB002922","2024NS015581","2024-07-02","2024-07-03",58744
29632,"2024-07-02","2024OP002354",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB002351","2024NS015013","2024-07-02","2024-07-02",52329
30198,"2024-07-02","2024OP002920",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB002920","2024NS015579","2024-07-02","2024-07-03",58802
30202,"2024-07-02","2024OP002924",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB002924","2024NS015583","2024-07-02","2024-07-03",58360
38170,"2024-12-12","2024OP011641",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB011887","2024NS037235","2024-12-12","2024-12-12",52600
35672,"2024-12-12","2024OP009143",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB009147","2024NS034732","2024-12-12","2024-12-12",55934
33105,"2024-12-12","2024OP006576",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006578","2024NS032165","2024-12-12","2024-12-12",59675
29504,"2024-07-02","2024OP002226",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB002221","2024NS014885","2024-07-02","2024-07-02",49517
35668,"2024-12-12","2024OP009139",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB009143","2024NS034728","2024-12-12","2024-12-12",55797
34822,"2024-12-12","2024OP008293",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB008297","2024NS033882","2024-12-12","2024-12-12",51243
38172,"2024-12-12","2024OP011643",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB011894","2024NS037237","2024-12-12","2024-12-12",53275
30191,"2024-07-02","2024OP002913",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB002913","2024NS015572","2024-07-02","2024-07-03",54016
30204,"2024-07-02","2024OP002926",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB002926","2024NS015585","2024-07-02","2024-07-03",58890
35667,"2024-12-12","2024OP009138",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB009153","2024NS034727","2024-12-12","2024-12-12",60412
30190,"2024-07-02","2024OP002912",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB002912","2024NS015571","2024-07-02","2024-07-03",49771
35679,"2024-12-12","2024OP009150",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB009160","2024NS034739","2024-12-12","2024-12-12",50663
27997,"2024-07-02","2024OP005846",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005840","2024NS018505","2024-07-03","2024-07-03",50491
29500,"2024-07-02","2024OP002222",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-03","2024-07-03","2024OB002224","2024NS014881","2024-07-02","2024-07-02",59247
30192,"2024-07-02","2024OP002914",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB002914","2024NS015573","2024-07-02","2024-07-03",53093
33114,"2024-12-12","2024OP006585",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006587","2024NS032174","2024-12-12","2024-12-12",54364
35678,"2024-12-12","2024OP009149",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB009159","2024NS034738","2024-12-12","2024-12-12",56111
38171,"2024-12-12","2024OP011642",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB011888","2024NS037236","2024-12-12","2024-12-12",59871
30201,"2024-07-02","2024OP002923",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB002923","2024NS015582","2024-07-02","2024-07-03",55239
30203,"2024-07-02","2024OP002925",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB002925","2024NS015584","2024-07-02","2024-07-03",55614
35675,"2024-12-12","2024OP009146",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB009151","2024NS034735","2024-12-12","2024-12-12",56165
38167,"2024-12-12","2024OP011638",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB011893","2024NS037232","2024-12-12","2024-12-12",56410
29502,"2024-07-02","2024OP002224",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB002229","2024NS014883","2024-07-02","2024-07-02",56891
30197,"2024-07-02","2024OP002919",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB002919","2024NS015578","2024-07-02","2024-07-03",52918
29508,"2024-07-02","2024OP002230",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB002232","2024NS014889","2024-07-02","2024-07-02",53101
30199,"2024-07-02","2024OP002921",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB002921","2024NS015580","2024-07-02","2024-07-03",57986
36632,"2024-12-12","2024OP010103",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB010106","2024NS035692","2024-12-12","2024-12-12",59370
35669,"2024-12-12","2024OP009140",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB009142","2024NS034729","2024-12-12","2024-12-12",51649
29505,"2024-07-02","2024OP002227",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-03","2024-07-03","2024OB002225","2024NS014886","2024-07-02","2024-07-02",59193
33110,"2024-12-12","2024OP006581",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006583","2024NS032170","2024-12-12","2024-12-12",59722
27995,"2024-07-02","2024OP005844",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005836","2024NS018503","2024-07-03","2024-07-03",49800
28002,"2024-07-02","2024OP005851",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005850","2024NS018510","2024-07-03","2024-07-03",56694
34829,"2024-12-12","2024OP008300",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB008311","2024NS033889","2024-12-12","2024-12-12",52330
27624,"2024-07-02","2024OP005473",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005472","2024NS018132","2024-07-03","2024-07-03",52331
31459,"2024-07-02","2024OP004181",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB004181","2024NS016840","2024-07-03","2024-07-03",59337
33124,"2024-12-12","2024OP006595",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006597","2024NS032184","2024-12-12","2024-12-12",57838
27989,"2024-07-02","2024OP005838",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005825","2024NS018497","2024-07-03","2024-07-03",53792
37295,"2024-12-12","2024OP010766",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB010766","2024NS036360","2024-12-12","2024-12-12",56018
33113,"2024-12-12","2024OP006584",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006586","2024NS032173","2024-12-12","2024-12-12",51776
33107,"2024-12-12","2024OP006578",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006580","2024NS032167","2024-12-12","2024-12-12",59017
27994,"2024-07-02","2024OP005843",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005835","2024NS018502","2024-07-03","2024-07-03",59052
37301,"2024-12-12","2024OP010772",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB010789","2024NS036366","2024-12-12","2024-12-12",57379
31444,"2024-07-02","2024OP004166",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB004166","2024NS016825","2024-07-03","2024-07-03",53104
37300,"2024-12-12","2024OP010771",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB010772","2024NS036365","2024-12-12","2024-12-12",53291
31442,"2024-07-02","2024OP004164",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB004164","2024NS016823","2024-07-03","2024-07-03",57241
33109,"2024-12-12","2024OP006580",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006582","2024NS032169","2024-12-12","2024-12-12",58776
33112,"2024-12-12","2024OP006583",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006585","2024NS032172","2024-12-12","2024-12-12",50488
31441,"2024-07-02","2024OP004163",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB004163","2024NS016822","2024-07-03","2024-07-03",53675
37299,"2024-12-12","2024OP010770",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB010782","2024NS036364","2024-12-12","2024-12-12",51296
33117,"2024-12-12","2024OP006588",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006590","2024NS032177","2024-12-12","2024-12-12",54606
31451,"2024-07-02","2024OP004173",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB004173","2024NS016832","2024-07-03","2024-07-03",53434
27993,"2024-07-02","2024OP005842",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005833","2024NS018501","2024-07-03","2024-07-03",57636
33122,"2024-12-12","2024OP006593",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006595","2024NS032182","2024-12-12","2024-12-12",53916
37297,"2024-12-12","2024OP010768",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB010771","2024NS036362","2024-12-12","2024-12-12",57276
31452,"2024-07-02","2024OP004174",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB004174","2024NS016833","2024-07-03","2024-07-03",54409
28001,"2024-07-02","2024OP005850",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005848","2024NS018509","2024-07-03","2024-07-03",54857
37290,"2024-12-12","2024OP010761",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB010749","2024NS036354","2024-12-12","2024-12-12",56754
31454,"2024-07-02","2024OP004176",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB004176","2024NS016835","2024-07-03","2024-07-03",55341
37302,"2024-12-12","2024OP010773",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-13","2024-12-13","2024OB010790","2024NS036367","2024-12-12","2024-12-12",55894
33123,"2024-12-12","2024OP006594",405,5,"OB Enviada à instituição bancária para pagamento","2024-12-12","2024-12-12","2024OB006596","2024NS032183","2024-12-12","2024-12-12",57841
27998,"2024-07-02","2024OP005847",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005842","2024NS018506","2024-07-03","2024-07-03",57300
31448,"2024-07-02","2024OP004170",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB004170","2024NS016829","2024-07-03","2024-07-03",56062
28000,"2024-07-02","2024OP005849",405,5,"OB Enviada à instituição bancária para pagamento","2024-07-04","2024-07-03","2024OB005846","2024NS018508","2024-07-03","2024-07-03",53669
