id_executor,id_meta,sequencial_meta,desc_meta,un_medida_meta,qt_uniade_meta,vl_custeio_emenda_especial_meta,vl_investimento_emenda_especial_meta,vl_custeio_recursos_proprios_meta,vl_investimento_recursos_proprios_meta,vl_custeio_rendimento_meta,vl_investimento_rendimento_meta,vl_custeio_doacao_meta,vl_investimento_doacao_meta,qt_meses_meta
46787,103522,8,Aquisição de fardamentos - Compra de uniformes para os trabalhadores da Atenção Primária.,UN,1,50000,0,0,0,0,0,0,0,36
42995,91441,1,ADESÃO AO SERVIÇO,UN,1,237600,0,0,0,0,0,0,0,36
41356,88582,1,"Concreto betuminoso usinado a quente com cap 50/70, binder, incluso usinagem e aplicação, exclusive transporte.",T,1673000,910747.74,0,0,0,0,0,0,0,36
41356,88583,2,"Execução de pintura de ligação com emulsão asfáltica rr-2c, para obras de construção de pavimentos. Af_09/2024.",M2,7476600,79252.26,0,0,0,0,0,0,0,36
41405,88643,1,Pavimentação Asfáltica em Vias Urbanas,M2,996,0,1980000,0,0,0,9652.05,0,0,36
40973,87906,1,"Pavimentação de trecho da Rua Aloysio Arthur Mombach, localizada na comunidade de Arroio Paixão, área rural do município de Nova Petrópolis",M2,5600,0,891000,0,601081.49,0,0,0,0,36
40857,87705,1,Aquisição de caminhonete 4x4,UN,1,0,198000,0,0,0,0,0,0,36
40188,86640,1,"Custeio para Estruturação da Rede de Serviços do Sistema Único de Assistência Social (SUAS). O recurso será utilizado para pagamento das seguintes despesas: Material de Consumo para o CRAS e SCFV, pagamento de prestação de serviço de oficineiros e demais",UN,1,297000,0,0,0,0,0,0,0,36
40510,103712,2,"Kit Brinquedos de empilhar (torres, argolas, copos)",UN,320,22319.2,0,0,0,0,0,0,0,36
40510,103718,8,"Kit Fantasias e acessórios (roupas de profissões, capas, chapéus)",UN,210,88485.08,0,0,0,0,0,0,0,36
40510,103719,9,Kit Casinha com panelinhas e alimentos de brinquedo plástico,UN,300,13101,0,0,0,0,0,0,0,36
40510,103722,12,"Material dourado (barras, unidades, dezenas)",UN,300,20579.25,0,0,0,0,0,0,0,36
40510,87119,1,Kit Blocos de encaixe grandes (plástico atóxico),UN,310,16213,0,0,0,0,0,0,0,36
40510,103713,3,Kit Brinquedos de encaixe simples (formas geométricas),UN,280,17913,0,0,0,0,0,0,0,36
40510,103714,4,Kit Fantoches/dedoches de animais e pessoas,UN,300,24027.75,0,0,0,0,0,0,0,36
40510,103715,5,"Tapetes educativos plásticos (com cores, números, texturas)",UN,280,23328.9,0,0,0,0,0,0,0,36
40510,103723,13,"Conjunto Blocos lógicos (formas, cores, tamanhos)",CJ,300,20175,0,0,0,0,0,0,0,36
40510,103724,14,Quebra-cabeças progressivos (12 a 48 peças),UN,310,9883.58,0,0,0,0,0,0,0,36
40510,103725,15,Conjunto Tangram infantil (plástico ou madeira),CJ,300,15229,0,0,0,0,0,0,0,36
40510,103727,17,Fantocheiros temáticos de plástico ou papel (histórias infantis),UN,366,14823.81,0,6.51,0,0,0,0,0,36
40510,103716,6,"Jogos de memória ilustrados (figuras, animais, frutas, letras, números)",UN,310,35440.75,0,0,0,0,0,0,0,36
40510,103717,7,"Dominós ilustrados (cores, números, objetos, animais, frutas)",UN,310,19262.63,0,0,0,0,0,0,0,36
40510,103720,10,"Kit Brinquedos musicais de plástico (tambor, chocalho, pandeiro)",UN,300,19798.5,0,0,0,0,0,0,0,36
40510,103721,11,Kit Massinha de modelar + ferramentas plásticas,UN,300,10982.25,0,0,0,0,0,0,0,36
40510,103726,16,"Kit Jogos coletivos (bolas, cordas, bambolês, petecas)",UN,310,24437.3,0,0,0,0,0,0,0,36
46041,97172,1,Serviços de Manutenção de de Esgotamento e coleta de Resíduos sólidos e limpeza Publica urbanas,UN,1,396000,0,0,0,0,0,0,0,12
45677,96358,1,AQUISIÇÃO DE COMBUSTÍVEL PARA ABASTECIMENTO DE 03 VEICULOS EM ATEDIMENTO AOS CONSELHOS E CADUNICO.,L,11905,70000,0,0,0,0,0,0,0,12
45677,96359,2,AQUISIÇÃO DE INSUMOS PARA COZINHA COMUNITARIA PARA ATENDIMENTO DE ALMOÇO PARA 260 PESSOAS POR 25 DIAS AO MÊS,PE/D,260,227000,0,0,0,0,0,0,0,5
42960,91370,1,"Material de Consumo Insusmos ( Pequenas reformas, no CREAS , CRAS e insumos)  mobiliário, computador, impressora, telefone, camas, colchões, roupa de cama e banho, utensílios para cozinha, alimentos, material de limpeza e higiene, vestuário, brinquedos, e",UN,1,297000,0,0,0,0,0,0,0,12
46838,98870,1,CONTRATAÇÃO DE PESSOA JURIDICA PARA PRESTAÇÃO DE SERVIÇOS MÉDICOS,UN,1,1105830,0,0,0,0,0,0,0,36
44157,93326,1,"Pavimentação com concreto armado em trecho urbano e revitalização de 01 (uma) ponte, visando melhoria da mobilidade urbana e segurança no tráfego local, com extensão de 0,396 km.",M,396,0,772200,0,0,0,0,0,0,36
43296,91886,1,PAVIMENTAÇÃO ASFALTICA EM VIAS URBANAS DO MUNCIPIO DE CRUZ DAS ALMAS,KM,1,0,990000,0,0,0,0,0,0,36
38449,84245,1,Implantação de pontes em Estradas Vicinais,UN,1,0,594000,0,0,0,0,0,0,36
38769,84633,1,"Pavimentação em paralelepípedo da Rua Zumira - Bairro Vila Total Zevedo, Trecho da Avenida São Pedro - Bairro Vila Tota Azevedo, Travessa 01 (Maria Pequena) no Bairro Vila Tota Azevedo, Trecho da Rua Adolfo Varela no Centro, na Zona Urbana do Município de",M2,2748,0,396000,0,23942.75,0,0,0,0,36
37238,82704,1,"IMPLANTAÇÃO DE PONTE EM ESTRADA VICINAIS  Córrego da Aparecida, s/n.º  Zona Rural",UN,1,0,495000,0,0,0,0,0,0,36
42463,105804,14,"Meta 2 - Produção de material gráfico (folders, cartilhas técnicas, manuais) (conforme arquivo em anexo)",UN,1,7000,0,0,0,0,0,0,0,36
42463,90446,9,"Capacitação - Contratação de confecção de  Uniformes, composto de camiseta, casaco, calça e jaqueta",UN,12,5000,0,0,0,0,0,0,0,36
42463,105806,16,Meta 2 - Relatórios técnicos e acompanhamento inicial (conforme arquivo em anexo),UN,1,6000,0,0,0,0,0,0,0,36
42463,105757,5,Meta 1 - Locação de Trator (conforme arquivo em anexo),H,150,22500,0,0,0,0,0,0,0,36
42463,105803,13,"Meta 2 - Diagnóstico inicial com levantamento de áreas, análise de solo e mapeamento de produtores (conforme arquivo em anexo)",UN,1,10000,0,0,0,0,0,0,0,36
42463,105805,15,"Meta 2 - Orientação técnica e visitas de campo (10 visitas, incluindo transporte e diárias) (conforme arquivo em anexo)",UN,10,12000,0,0,0,0,0,0,0,36
42463,92680,2,Meta 2 - Honorários de instrutores (capacitação prática e teórica (conforme arquivo em anexo),UN,1,25000,0,0,0,0,0,0,0,36
42463,105632,2,Meta 1 - Contratação de Professora de Inteligência Emocional em Agropecuária (conforme arquivo em anexo),H,12,6000,0,0,0,0,0,0,0,36
42463,90439,2,Capacitação - Contratação de Professora de Inteligência Emocional em Agropecuária,H,12,6000,0,0,0,0,0,0,0,36
42463,105633,3,Meta 1 - Contratação de Professor de Operação e Manutenção de máquinas agrícolas (conforme arquivo em anexo),H,10,5000,0,0,0,0,0,0,0,36
42463,90440,3,Capacitação - Contratação de Professor de operação e manutenção de maquinas agrícolas,H,10,5000,0,0,0,0,0,0,0,36
42463,105756,4,Meta 1 - Contratação de Professor de Ciências Agrárias Gerais e Agricultura de Precisão e Irrigação (conforme arquivo em anexo),H,75,15000,0,0,0,0,0,0,0,36
42463,90441,4,Capacitação - Contratação de Professor de ciências Agrárias gerais e agricultura de precisão e irrigação,H,75,15000,0,0,0,0,0,0,0,36
42463,90443,6,Capacitação - Locação de Simulador de trator para ser utilizado nas capacitações,UN,1,20000,0,0,0,0,0,0,0,36
42463,105758,6,Meta 1 - Simulador de Trator (conforme arquivo em anexo),UN,1,20000,0,0,0,0,0,0,0,36
42463,105759,7,Meta 1 - Locação de Ônibus 23 lugares para deslocamento de alunos até a cidade de Mello no Uruguai para visita técnica (conforme arquivo em anexo),UN,1,5500,0,0,0,0,0,0,0,36
42463,90444,7,Capacitação - Locação de ônibus com capacidade de 23 lugares para visita técnica em Melo no Uruguai,UN,1,5500,0,0,0,0,0,0,0,36
42463,90445,8,Capacitação - Hospedagem para 12 alunos em Melo no Uruguai para visita técnica,DIA,5,5000,0,0,0,0,0,0,0,36
42463,105760,8,Meta 1 - Hospedagem para 12 alunos durante 05 dias em Mello no Uruguai para visita técnica (conforme arquivo em anexo),DIA,5,5000,0,0,0,0,0,0,0,36
42463,105761,9,"Meta 1 - Confecção de Uniformes (Kit com camiseta, casaco, calça e jaqueta). (conforme arquivo em anexo)",UN,12,5000,0,0,0,0,0,0,0,36
42463,105800,10,Meta 2 - Honorários de instrutores para capacitação prática e teórica (conforme arquivo em anexo),UN,1,25000,0,0,0,0,0,0,0,36
42463,105801,11,"Meta 2 - Consultoria técnica especializada (planejamento, acompanhamento e relatórios) (conforme arquivo em anexo)",UN,1,15000,0,0,0,0,0,0,0,36
42463,105802,12,Meta 2 - Deslocamento e alimentação de instrutores/consultores (conforme arquivo em anexo),UN,1,10000,0,0,0,0,0,0,0,36
42463,105807,17,Meta 2 - Contratação de serviços para elaboração e impressão de apostilas didáticas (conforme arquivo em anexo),UN,1,5000,0,0,0,0,0,0,0,36
42463,105808,18,"Meta 2 - Contratação de serviços de Produção de identidade visual do projeto (logotipo, layout de materiais) (conforme arquivo em anexo)",UN,1,3000,0,0,0,0,0,0,0,36
42463,105809,19,Meta 2 - Contratação de serviços de Confecção de camisetas para equipe e participantes 100 unidades (conforme arquivo em anexo),UN,100,4000,0,0,0,0,0,0,0,36
42463,105810,20,"Meta 2 - Contratação de serviços de  Divulgação em mídias sociais, rádios locais e banners (conforme arquivo em anexo)",UN,1,1000,0,2000,0,0,0,0,0,36
42463,90438,1,Meta 1 - Contratação de Professor de Irrigação (conforme arquivo em anexo),H,32,16000,0,0,0,0,0,0,0,36
42463,90442,5,Capacitação - Locação de trator para ser utilizado nas capacitações,H,150,22500,0,0,0,0,0,0,0,36
43704,92571,6,Implantação de Iluminação Pública Rua Coronel Luis Inácio (42 Unidades),UN,42,84350,0,5950,0,0,0,0,0,36
43704,92566,1,Implantação de Iluminação Pública Rua Manecos Barbosa (27 Unidades),UN,27,58050,0,0,0,0,0,0,0,36
43704,92567,2,Implantação de Iluminação Pública Rua São Pedro e São Paulo (42 Unidades),UN,42,90300,0,0,0,0,0,0,0,36
43704,92568,3,Implantação de Iluminação Pública Rua São João  (48 Unidades),UN,48,103200,0,0,0,0,0,0,0,36
43704,92569,4,Implantação de Iluminação Pública Rua Leonel Tomás (37 Unidades),UN,37,79550,0,0,0,0,0,0,0,36
43704,92570,5,Implantação de Iluminação Pública Rua Benedito Joel Cordeiro (37 Unidades),UN,37,79550,0,0,0,0,0,0,0,36
45647,96264,1,Aquisição de Caminhão Pipa,UN,1,396000,0,0,0,0,0,0,0,12
40905,87778,1,AQUISIÇÃO DE LAVADORA EXTRATORA FIXA E COM BARREIRA SANITÁRIA - 60 KG,UN,1,0,125000,0,0,0,0,0,0,36
40905,87780,3,AQUISIÇÃO DE CAMA FAWLER 2 MANIVELAS SALUTEM,UN,9,0,22000,0,0,0,0,0,0,36
40905,87779,2,AQUISIÇÃO DE SECADOR DE ROUPAS AQUEC. ELÉTRICO - 50 KG,UN,1,0,51000,0,0,0,0,0,0,36
41013,87970,1,Manutenção da Saúde Publica - Custeio Ao Piso Da Atenção Primária,UN,1,198000,0,0,0,0,0,0,0,36
40909,87784,1,CONTRATAÇÃO DE BANDA DE GRANDE PORTE PARA ATENDER AS NECESSIDADES DO EVENTO,UN,1,267300,0,0,0,0,0,0,0,36
41006,87963,1,"AQUISIÇÃO DE MATERIAL DE CONSUMO, PARA ASSISTÊNCIA HOSPITALAR E AMBULATORIAL DE MÉDIA E ALTA COMPLEXIDADE - MAC.",UN,1,495000,0,0,0,0,0,0,0,36
39898,90730,8,cateter endovenoso flexivel,UN,1000,1610,0,0,0,0,0,0,0,12
39898,90731,9,colar cervical com apoio - adulto M,UN,50,710,0,0,0,0,0,0,0,12
39898,90733,11,dreno torax nº 10,UN,10,70,0,0,0,0,0,0,0,12
39898,91026,40,pinça hartemann 14cm,UN,10,889.7,0,0,0,0,0,0,0,12
39898,90756,34,pinça anatomica 14 cm,UN,10,148.25,0,0,0,0,0,0,0,12
39898,90757,35,pinça assison 12 cm,UN,10,156.7,0,0,0,0,0,0,0,12
39898,90758,36,pinça dente de rato 14cm,UN,10,119.2,0,0,0,0,0,0,0,12
39898,91023,37,pinça kely curvada 14cm,UN,10,197,0,0,0,0,0,0,0,12
39898,90734,12,dreno torax nº 12,UN,10,49.9,0,0,0,0,0,0,0,12
39898,90735,13,dreno torax nº 16,UN,10,160,0,0,0,0,0,0,0,12
39898,91035,49,tupo endotraqueal com balão nº 2.5,UN,15,165.3,0,0,0,0,0,0,0,12
39898,91036,50,fluxometro capacidade de fluxo 0 a 30 l/min,UN,40,2599.6,0,0,0,0,0,0,0,12
39898,91037,51,"bolsa colostomia, plástica fechada pré cortada até 55mm",UN,30,408,0,0,0,0,0,0,0,12
39898,86218,1,aquisição de agua Oxigenada 100ml,UN,100,459,0,0,0,0,0,0,0,12
39898,90724,2,aquisição de combustível,18L,42519,263618.85,0,0,0,0,0,0,0,12
39898,90751,29,mascara facial nebulização infantil,UN,20,128.3,0,0,0,0,0,0,0,12
39898,91034,48,touca hospit sandonada com elastico,CX100UN,100,520,0,0,0,0,0,0,0,12
39898,91039,53,tala ortopédica - comp. 63cm,UN,50,603,0,0,0,0,0,0,0,12
39898,91040,54,clorexidina digluconato dosagem 2%,UN,200,819,0,0,0,0,0,0,0,12
39898,91041,55,preservativo não lubrificado,UN,500,335,0,0,0,0,0,0,0,12
39898,91042,56,filtro HMEF adulto com tubo traqueal,UN,50,436.5,0,0,0,0,0,0,0,12
39898,90732,10,colar cervical com apoio - adulto G,UN,50,744.5,0,0,0,0,0,0,0,12
39898,90736,14,dreno torax nº 18,UN,10,35.85,0,0,0,0,0,0,0,12
39898,90750,28,Mascara facial nebulização adulta,UN,20,193,0,0,0,0,0,0,0,12
39898,90752,30,mascara cirurgica tipo não tecido 3 camadas,CX100UN,5,2095,0,0,0,0,0,0,0,12
39898,90753,31,mascara tipo filtragem,UN,200,316,0,0,0,0,0,0,0,12
39898,90754,32,mascara descartavel tripla com elastico,CX100UN,400,3104,0,0,0,0,0,0,0,12
39898,90725,3,álcool 70%,UN,50,4230,0,0,0,0,0,0,0,12
39898,90726,4,aparelho de pressão adulto,UN,50,3394.5,0,0,0,0,0,0,0,12
39898,90727,5,aparelho de pressão criança,UN,5,421.05,0,0,0,0,0,0,0,12
39898,90738,16,dreno torax nº 36,UN,10,64.85,0,0,0,0,0,0,0,12
39898,90739,17,dreno torax nº 40,UN,10,120.95,0,0,0,0,0,0,0,12
39898,90740,18,eletrodo descartavel para desfibrilador,KIT,10,5091,0,0,0,0,0,0,0,12
39898,90741,19,equipo multi vias,UN,3000,1650,0,0,0,0,0,0,0,12
39898,90742,20,frasco para dieta enteral 300ml,UN,500,400,0,0,0,0,0,0,0,12
39898,90743,21,luvas esteril 6.0,PAR,100,188,0,0,0,0,0,0,0,12
39898,90744,22,luva esteril 6.5,P,200,238,0,0,0,0,0,0,0,12
39898,90728,6,"avental hospitalar, TNT gramatura 40",UN,10000,19900,0,0,0,0,0,0,0,12
39898,90729,7,bobinhas de papel grau cirúrgico 17 cm,UN,50,4355,0,0,0,0,0,0,0,12
39898,90737,15,dreno torax nº 20,UN,10,61.5,0,0,0,0,0,0,0,12
39898,90745,23,luva esteril 7.0,P,300,372,0,0,0,0,0,0,0,12
39898,90746,24,luva esteril 7.5,P,200,248,0,0,0,0,0,0,0,12
39898,90747,25,luva esteril 8.0,P,300,372,0,0,0,0,0,0,0,12
39898,90748,26,luva esteril 8.5,P,100,124,0,0,0,0,0,0,0,12
39898,90749,27,manta térmica aluminizada adulto e infantil,UN,100,519,0,0,0,0,0,0,0,12
39898,90755,33,lençol descartavel papel 70x50,UN,200,1528,0,0,0,0,0,0,0,12
39898,91024,38,pinça kely reta 14cm,UN,10,197,0,0,0,0,0,0,0,12
39898,91025,39,pinça kocher 14cm com dente,UN,10,200.4,0,0,0,0,0,0,0,12
39898,91027,41,lopovidona a 10% - teor de iodo 1 % solução tópica aquosa,UN,200,1084,0,0,0,0,0,0,0,12
39898,91028,42,lodopovidina a 10% - teor de iodo a 1% solução detergente,UN,200,1042,0,0,0,0,0,0,0,12
39898,91029,43,seringa 5ml s/agulha,UN,15000,2085,0,0,0,0,0,0,0,12
39898,91030,44,seringa 60ml sem agulha,UN,300,490.5,0,0,0,0,0,0,0,12
39898,91031,45,comadre em aço inoxidavel capacidade 3.500ml,UN,5,950,0,0,0,0,0,0,0,12
39898,91032,46,tesoura mayo 16 cm,UN,10,286.7,0,0,0,0,0,0,0,12
39898,91033,47,tesoura metzenbaum reta 16cm,UN,10,294.9,0,0,0,0,0,0,0,12
39898,91038,52,lençol descartavel gramatura 40G/M,UN,5000,15900,0,0,0,0,0,0,0,12
40945,93005,3,"Pavimentação Asfáltica de 2.100,00 m² em Estrada Vicinal do Bairro dos Marianos - trecho 3, localizada na Zona Rural do Município de Socorro/SP",M2,2100,0,139340.46,0,0,0,0,0,0,36
40945,93006,4,"Pavimentação Asfáltica de 2.100,00 m² em Estrada Vicinal do Bairro dos Marianos - trecho 4, localizada na Zona Rural do Município de Socorro/SP",M2,2100,0,139340.46,0,0,0,0,0,0,36
40945,93007,5,"Pavimentação Asfáltica de 1.200,00 m² em Estrada Vicinal do Bairro dos Marianos - trecho 5, localizada na Zona Rural do Município de Socorro/SP",M2,1200,0,79623.12,0,0,0,0,0,0,36
40945,93008,6,"Pavimentação Asfáltica de 8.255,00 m² em Estrada Vicinal do Bairro do Oratório (Belenzinho), localizada na Zona Rural do Município de Socorro/SP.",M2,8255,0,125425.62,0,422315.1,0,0,0,0,36
40945,87866,1,"Pavimentação Asfáltica de 5.530,00 m² em Estrada Vicinal do Bairro dos Marianos - trecho 1, localizada na Zona Rural do Município de Socorro/SP",M2,5530,0,366929.88,0,0,0,0,0,0,36
40945,93004,2,"Pavimentação Asfáltica de 2.100,00 m² em Estrada Vicinal do Bairro dos Marianos - trecho 2, localizada na Zona Rural do Município de Socorro/SP",M2,2100,0,139340.46,0,0,0,0,0,0,36
42911,91635,2,"Caminhão basculante caçamba capac. mínima de 6 m^3 motor diesel potência mínima de 182 cv mínimo de 4 cilindros, direção hidráulica ou hidrostática tração 4 x 2, capac. de carga útil mínima de 7.400 kg PBT mínimo de 13.000 Território de Identidade Sudeste",UN,3,0,1796900.01,0,0,0,0,0,0,36
42911,91652,3,"Caminhão basculante caçamba capac. mínima de 6 m^3 motor diesel potência mínima de 182 cv mínimo de 4 cilindros, direção hidráulica ou hidrostática tração 4 x 2, capac. de carga útil mínima de 7.400 kg. Território de Identidade Semiárido do Nordeste II..",UN,3,0,1796900.01,0,0,0,0,0,0,36
42911,91275,1,"Caminhão basculante caçamba capac. mínima de 6 m^3 motor diesel potência mínima de 182 cv mínimo de 4 cilindros, direção hidráulica ou hidrostática tração 4 x 2, capac. de carga útil  mínima de 7.400 kg PBT mínimo de 13.000 kg. Territ. de Ident. Oeste",UN,3,0,1796900.01,0,0,0,0,0,0,36
42911,91683,4,"Retroescavadeira equipada com motor diesel com mínimo de 4 cilindros, turbinado, potência líquida mínima de 70 cv, sistema elétrico mínimo de 12 volts, tração 4 x 4, direção hidráulica ou hidrostática. Território de Identidade Litoral Sul",UN,4,0,1866900,0,0,0,0,0,0,36
42911,91755,5,"Retroescavadeira equipada com motor diesel com mínimo de 4 cilindros, turbinado, potência líquida mínima de 70 cv, sistema elétrico mínimo de 12 volts, tração 4 x 4, direção hidráulica ou hidrostática. Território de Identidade Extremo Sul",UN,3,0,1400175,0,0,0,0,0,0,36
42911,91756,6,"Retroescavadeira equipada com motor diesel com mínimo de 4 cilindros, turbinado, potência líquida mínima de 70 cv, sistema elétrico mínimo de 12 volts, tração 4 x 4, direção hidráulica ou hidrostática. Território de Identidade Baixo Sul.",UN,3,0,1242224.97,0,157950.03,0,0,0,0,36
40911,87786,1,Aquisição de Van,UN,1,0,346500,0,0,0,0,0,0,36
40937,87833,1,Pavimentação de 450 metros da Alameda Mato - Bairro Arcozelo,M2,3420,0,1485000,0,0,0,0,0,0,36
42157,89921,1,"Construção de Ponte de estrutura mista de concreto armado com vigas metálicas com 18,00 metros de comprimento e 10,00 metros de largura, localizada zona rural do Bairro do Guandu em Natércia-MG.",UN,1,0,693000,0,0,0,0,0,0,12
43059,91534,1,Construção de Ambulatório,UN,1,0,594000,0,0,0,0,0,0,16
41015,87973,2,Atração - Galã do Brega (dia 27 de Junho),DIA,1,96000,0,4000,0,0,0,0,0,3
41015,87972,1,Atração - Taty Girl (dia 26 de Junho),DIA,1,300000,0,0,0,0,0,0,0,3
45917,96921,1,SERVIÇO E MANUNTENÇÃO DE CANTEIROS EM PRAÇAS E VIAS,MESES,5,750000,0,0,0,0,0,0,0,5
45917,105237,2,SERVIÇO DE JARDINAGEM A SEREM EXECUTADOS SOB DEMANDA,MESES,5,139051.99,0,0,0,0,0,0,0,5
45917,105238,3,FORNECIMENTO DE ARBUSTOS E ARVORES ORNAMENTAIS SOB DEMANDA,MESES,5,544999.84,0,0,0,0,0,0,0,5
45917,105239,4,PISOS PARA FORRAÇÃO DE GRAMA SINTETICA,M3,35,28571.2,0,0,0,0,0,0,0,5
46168,97550,3,"AQUISIÇÃO DE MOVEIS EXTERNO  (con. de mesas 120x70m e cadeiras em madeira, banco madeira 1,60x0,40m, poltrona suspensa)",UN,31,0,57920,0,0,0,0,0,0,12
46168,97558,4,AQUISIÇÃO DE RÉPLICAS INDUSTRIAIS EM RESINA,UN,40,0,25000,0,0,0,0,0,0,12
46168,97571,5,AQUISIÇÃO DE ESCULTURAS DE VIDRO (ESCULTOR ARTESANAL),UN,24,0,98500,0,0,0,0,0,0,12
46168,97592,6,AQUISIÇÃO DE CENTRAIS DE AR CONDICIONADOS (CLIMATIZAÇÃO),UN,25,0,309419.41,0,0,0,0,0,0,12
46168,97579,6,CONSTRUÇÃO DE CAIXA D'ÁGUA E DE ADULTORA COM PACTAÇÃO DE ÁGUA,UN,1,0,215181,0,0,0,0,0,0,12
46168,97638,7,AQUISIÇÃO DE SUBESTAÇÃO DE ENERGIA ELÉTRICA,UN,1,0,213754.05,0,0,0,0,0,0,12
46168,97610,8,CONSTRUÇÃO DE GUARITA E TOTEM,UN,1,0,134762.16,0,0,0,0,0,0,12
46168,97659,10,AQUISIÇÃO DE EXTINTORES,UN,1,0,8000,0,0,0,0,0,0,12
46168,97433,1,AQUISIÇÃO DE TELAS (MUSEU INTERATIVO),UN,5,0,73720,0,0,0,0,0,0,12
46168,97542,2,"AQUISIÇÃO DE ELETRODOMÉSTICOS (bebedouros industrial, geladeira, fogão industrial e mesa de inox)",UN,5,0,11547.52,0,0,0,0,0,0,12
46168,105261,8,"AQUISIÇÃO DE MOVEIS INTERNO DOS MUSEUS E ADMINISTRATIVO (poltronas do auditório, estantes e prateleiras dos museus, birôs, cadeiras, mesa de reunião)",UN,272,0,279928.07,0,0,0,0,0,0,12
43391,92020,1,"Construção de Cobertura de Espaço Multiuso para a Praça Adair Vicente de Brum,",M2,360,0,396000,0,100000,0,0,0,0,36
42792,91088,1,CONSTRUÇÃO DA PRAÇA CARIRI CLUB CENTENARIO NA RUA QUINZE DE NOVEMBRO NA ZONA URBANA DO MUNICÍPIO DE MISSÃO VELHA-CE,M2,709,0,346500,0,0,0,0,0,0,36
42792,102521,2,CONSTRUÇÃO DA PRAÇA JOSÉ MACEDO COELHO NA ZONA URBANA DO MUNICÍPIO DE MISSÃO VELHA-CE,M2,838,0,346500,0,0,0,0,0,0,36
40119,86530,1,CONSTRUÇÃO PRAÇA DA ARENINHA NA RUA DR. CELESTINO DE SOUSA NA ZONA URBANA,M2,1805,0,396000,0,0,0,0,0,0,36
40627,87328,1,Pavimentação  Urbana,M2,7615,0,990000,0,0,0,0,0,0,36
