id_plano_acao,id_executor,cnpj_executor,nome_executor,objeto_executor
80619,41102,14196042000154,MUNICIPIO DE TEOLANDIA,"EXECUÇÃO DE OBRAS DE PAVIMENTAÇÃO EM ASFÁLTICA EM RUAS DO CENTRO DA CIDADE, COMPREENDENDO OS SEGUINTES SERVIÇOS: SERVIÇOS PRELIMINARES; MOBILIZAÇÃO E DESMOBILIZAÇÃO; ADMINISTRAÇÃO DE OBRA; RECAPEAMENTO ASFÁLTICO E SINALIZAÇÃO DE VIAS, NO MUNICÍPIO DE TEOLÂNDIA - BAHIA."
82514,40211,02382067000163,MUNICIPIO DE CRIXAS,PAVIAMENTAÇÃO EM VIAS URBANAS DO MUNICIPIO DE CRIXAS GO
84069,41523,01614081000182,MUNICIPIO DE AMAJARI,"Serviços de recuperação e adequação de estradas vicinais e a manutenção de pontes, contemplando as vicinais: Urucuri, Juraci e Bom Jesus 2, visando melhorar a trafegabilidade, a segurança e o acesso às comunidades rurais."
75968,41122,08096083000176,MUNICIPIO DE SAO JOSE DO SERIDO,"Apoio ao Programa de Incremento Temporário ao Custeio dos Serviços de Atenção Primária à Saúde - PAP. Ao focar na APS, o incremento temporário contribui para a saúde da população, fortalecendo serviços essenciais para doenças crônicas e prevenção de agravos, alinhando-se com a prioridade de garantir o acesso universal à saúde."
84208,41114,06554422000195,MUNICIPIO DE NOSSA SENHORA DOS REMEDIOS,"Reforma de estradas Vicinais na zona rural do Município de Nossa Senhora dos Remédios. - Etapa 01 - 
4.4.90.51 Obras e instalações
Trechos:
TRECHO 01 - REFORMA ESTRADA VICINAL POV. MATO GRANDE AO POV. GENIPAPEIRO, NA ZONA RURAL.
TRECHO 02 - REFORMA ESTRADA VICINAL POV. SANTO ANTÔNIO AO POV. SANTARÉM, NA ZONA RURAL.
TRECHO 03 - REFORMA ESTRADA VICINAL POV. SANTARÉM AO POV. MATA ALTA, NA ZONA RURAL.
TRECHO 04 - REFORMA ESTRADA VICINAL POV. SANTARÉM AO POV. LAGOA, NA ZONA RURAL.
TRECHO 05 - REFORMA ESTRADA VICINAL POV. LAGOA A SEDE DO MUNICÍPIO, NA ZONA RURAL.
TRECHO 06 - REFORMA ESTRADA VICINAL POV. MATO GRANDE AO POV. LAGOA, NA ZONA RURAL.
TRECHO 07 - REFORMA ESTRADA VICINAL POV. RETIRO AO POV. MUCAMBO, NA ZONA RURAL.
TRECHO 08 - REFORMA ESTRADA VICINAL POV. BAIXÃO AO POV. RIACHO SANTA TERESINHA, NA ZONA RURAL.
TRECHO 09 - REFORMA ESTRADA VICINAL SEDE DO MUNICÍPIO AO POV. MATA ALTA, NA ZONA RURAL.
TRECHO 10 - REFORMA ESTRADA VICINAL POV. RIACHO SANTA TERESINHA AO POV.  JABUTI, NA ZONA RURAL.
TRECHO 11 - REFORMA ESTRADA VICINAL POV. TABOQUINHA, NA ZONA RURAL.
TRECHO 12 - REFORMA ESTRADA VICINAL VILA MURRINS A POV. SÃO SEBASTIÃO, NA ZONA RURAL.
"
84229,41126,01612615000131,MUNICIPIO DE VERA MENDES,Adequação de estrada vicinais em diversos trechos do zona rural do Município de Vera Mendes/PI.
79821,46827,18715383000140,MUNICIPIO DE BELO HORIZONTE,"Desenvolver nos Centros de Referência de Assistência Social - CRAS (Proteção Social Básica) ao longo de 12 meses estratégias de fortalecimento de vínculos familiares e comunitários por meio de contratação de consultoria especializada para a formação da equipe do Serviço de Convivência e Fortalecimento dos Vínculos - SCFV sobre questões que perpassam as especificidades do público atendido, os fenômenos do território e qualificação da equipe do SCFV, além da aquisição de jogos pedagógicos que subsidiem as atividades desenvolvidas nos grupos e contratação de oficineiros para a realização de oficinas no âmbito do SCFV."
76240,41513,13120225000123,MUNICIPIO DE CANINDE DE SAO FRANCISCO,Pavimentação de Estradas Vicinais na área Rural do Município de Canindé de São Francisco..
76391,44860,02133098000180,MUNICIPIO DE COUTO DE MAGALHAES,"Construção de Vestiários, Banheiros e Arquibancadas no espaço de esportes e lazer ""Recreio dos Esportes"" de Couto Magalhães TO."
79697,42553,04495644000159,MUNICIPIO DE ITAPIRANGA,"Aquisição de ambulância tipo A – transporte simples de pacientes, conforme especificações do Ministério da Saúde, visa o fortalecimento da rede de atenção básica à saúde no município de Itapiranga/AM.
A ambulância será utilizada para o transporte de pacientes entre unidades de saúde, realização de exames, atendimentos ambulatoriais e remoções sem risco iminente de vida, contribuindo para a melhoria da logística de atendimento e ampliação do acesso aos serviços de saúde.
"
75982,42815,84306661000130,MUNICIPIO DE PORTO ACRE,"Implantação e manutenção do serviço de travessia fluvial sobre o Rio Acre, por meio de balsa, entre a sede do Município de Porto Acre e o Projeto de Assentamento A.S. Caquetá. 
O serviço viabiliza o escoamento regular da produção agrícola local, reduzindo custos logísticos, evitando perdas de safra e fortalecendo a cadeia produtiva regional, o que se
alinha às diretrizes de desenvolvimento rural sustentável."
81702,45423,46319000000150,MUNICIPIO DE GUARULHOS,Reforma e requalificação de área esportiva no município de Guarulhos
76231,41580,13114004000142,MUNICIPIO DE POCO REDONDO,Pavimentação em paralelepípedo de estradas vicinais na área rural do Município de Poço Redondo.
78376,44222,87890992000158,MUNICIPIO DE GRAVATAI,Implantação de sistema digital de segurança escolar em unidades da rede municipal de ensino de Gravataí.
76397,38556,37420718000147,MUNICIPIO DE BRASILANDIA DO TOCANTINS,"A pavimentação  em micro revestimento  - na Avenida Antônio Matheus, Avenida Bernardo Sayao trecho 02, Avenida Tibiriçá Milhomen e travessias. As intervenções informadas são em vias públicas, e se encontram dentro do perímetro urbano."
75399,38851,22855167000177,MUNICIPIO DE SAO MIGUEL DO GUAPORE,"Pavimentação em vias urbana com drenagem, calçadas com acessibilidade, meio fio e sargetas no Municipio de São Miguel do Guaporé-RO,"
75401,39778,15884109000106,MUNICIPIO DE NOVA BRASILANDIA D'OESTE,"Pavimentação Asfáltica de Ruas na Zona Urbana, com Calçamento, Sinalização Viária e Acessibilidade."
75404,44804,01254422000156,MUNICIPIO DE SAO FRANCISCO DO GUAPORE,"O objeto em foco tem como objetivo a Pavimentação Asfáltica em TSD (Tratamento Superficial Duplo)  de 21.000 m² de Ruas e Avenidas no perímetro urbano do Município de São Francisco do Guaporé/RO. 

- Trecho 1 - Rua Maria Julia Mathias - 540m
- Trecho 2 - Rua Suelen Pascon - 410m
- Trecho 3 - Avenida São Francisco - 1.300m
- Trecho 4 - Rua Presidente Costa e Silva - 1.450m

A pavimentação em Ruas e Avenidas de nosso município vem sanar a situação das vias não pavimentadas que dificultam  a trafegabilidade dos veículos e pedestres, comprometem o trânsito e a integridade física das pessoas principalmente no período de seca onde a muita poeira prejudicial à parcela da população que sofre com problemas respiratórios e alérgicos.
Destaca-se o interesse público da demanda, pois o objeto visa estabelecer melhores rotas de deslocamento,  melhorar o ambiente comercial dos negócios, facilitar o acesso da população a diversos serviços, melhorar condições de  limpeza e manutenção das vias, gerar economia no transporte de pessoas e mercadorias através de menor desgaste de veículos  particulares e de transporte público, melhorar a mobilidade, visto que a manutenção de ruas e avenidas em centros urbanos ou de vias de acesso tem grande relevância, já que a pavimentação possibilita maior qualidade de vida e desenvolvimento à comunidade, e ainda, auxilia na valorização das áreas e bairros."
75403,44064,30217887000135,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO - FUNDEB,"Aquisição de solução educacional para estudo étnico-racial da cultura afro-brasileira e indígena e solução educacional para educação inclusiva para desenvolver as atividades da rede municipal de educação para atender 1855 alunos atendidos e 81 professores, visando a •	Capacitar educadores da rede municipal para lidar com a diversidade de perfis de aprendizagem e contextos culturais. •Fortalecer a prática pedagógica inclusiva e antirracista.•Promover uma educação comprometida com a equidade, o respeito às diferenças e a valorização da pluralidade étnico-racial brasileira."
75811,41160,54127680000138,SECRETARIA DE ESTADO DE POLITICAS PARA AS MULHERES - SPM,"Locação de dez diárias de Unidade Móvel para prestação de serviço de saúde da mulher, a cargo do Ministério da Saúde – SPM
Promover 10 ações intinerantes com unidade Móvel para prestação de serviços de saúde da Mulher
Atividades: O projeto irá oferecer exames ginecológicos e consultas com ginecologistas. Os serviços incluirão: mamografia, ultrassonografias, exames de citologia oncótica (Papanicolau) e colposcopia. Além disso, as pacientes receberão orientações individualizadas e encaminhamentos, conforme suas necessidades clínicas.
"
75956,41797,08096596000187,MUNICIPIO DE TIMBAUBA DOS BATISTAS,"Meta 1
Aquisição de Veículo tipo Van com capacidade para 16 pessoas
-
Meta 2
Aquisição de Veículo de pequeno porte para uso da Secretaria Municipal de Assistência Social

OBS: Caso os valores mínimos necessários para atender às metas cadastradas sejam superiores ao valor do recurso disponibilizado. Nessa hipótese, o Município se compromete a complementar o valor com recursos próprios."
75414,42751,84722917000190,MUNICIPIO DE VALE DO ANARI,"Trata-se de pavimentação asfáltica em vias urbanas do município de Vale do Anari, no estado de Rondônia
15 - Urbanismo / 451 - Infraestrutura Urbana / 03 - Pavimentação E Qualificação Viária"
75418,38822,04695284000139,MUNICIPIO DE ESPIGAO D'OESTE,"Pavimentação Asfáltica em torno do terminal Rodoviário, com aproximadamente 2.042 metros quadrados de extensão."
75417,38732,04695284000139,MUNICIPIO DE ESPIGAO D'OESTE,PAVIMENTAÇÃO ASFÁLTICA EM VIAS URBANAS
82315,41206,88199971000153,MUNICIPIO DE TRES COROAS,AQUISIÇÃO DE BRINQUEDOS PARA PRACINHAS E ESCOLAS MUNICIPAIS
75426,38292,84727601000190,MUNICIPIO DE THEOBROMA,"AQUISIÇÃO DE MATERIAIS ESCOLARES E RECURSOS PARA ATENDIMENTO EDUCACIONAL ESPECIALIZADO (AEE), PARA ALUNOS COM DEFICIENCIAS COMO AUDITIVAS, BAIXA VISÃO E CEGUEIRA, INTELECTUAL, TRANSTORNO DO ESPECTRO AUTISTA (TEA) E ALTAS HABILIDADES/SUPERDOTAÇÃO. AQUISIÇÃO DE MATERIAS PARA SALAS REGULARES COM MATERIAS PEDAGÓGICOS GERAIS E MATERIAIS DE ORGANIZAÇÃO E AMBIENTAÇÃO. A NECESSIDADE DESSA AQUISIÇÃO SE DÁ PELO COMPROMISSO DE PROMOVER UMA EDUCAÇÃO INCLUSIVA, DE QUALIDADE E ACESSÍVEL A TODOS OS ESTUDANTES DO MUNICÍPIO DE THEOBROMA/RO, ESPECIALMENTE AQUELES COM DIFERENTES NECESSIDADES ESPECÍFICAS, COMO ALUNOS COM DEFICIÊNCIAS AUDITIVAS, BAIXA VISÃO, CEGUEIRA, DEFICIÊNCIA INTELECTUAL, TRANSTORNO DO ESPECTRO AUTISTA (TEA) E ALTAS HABILIDADES/SUPERDOTAÇÃO.
 PARA OS ALUNOS COM DEFICIÊNCIA SENSORIAL, É FUNDAMENTAL DISPONIBILIZAR MATERIAIS ADAPTADOS QUE FAVOREÇAM A COMUNICAÇÃO, A AUTONOMIA E O APRENDIZADO, COMO RECURSOS DE AUDIODESCRIÇÃO, MATERIAIS TÁTEIS, AUDIOBOOKS, ENTRE OUTROS. PARA OS ESTUDANTES COM DEFICIÊNCIA INTELECTUAL OU TEA, MATERIAIS VISUAIS, JOGOS PEDAGÓGICOS E RECURSOS SENSORIAIS SÃO ESSENCIAIS PARA ESTIMULAR O DESENVOLVIMENTO E A INCLUSÃO.
 ALÉM DISSO, A AQUISIÇÃO DE MATERIAIS PEDAGÓGICOS GERAIS PARA AS SALAS REGULARES VISA GARANTIR UM AMBIENTE DE APRENDIZAGEM RICO, DIVERSIFICADO E ATUALIZADO, ATENDENDO ÀS DIFERENTES METODOLOGIAS DE ENSINO. OS MATERIAIS DE ORGANIZAÇÃO E AMBIENTAÇÃO TAMBÉM SÃO IMPRESCINDÍVEIS PARA CRIAR AMBIENTES ESCOLARES MAIS ACOLHEDORES, SEGUROS E BEM ESTRUTURADOS, FACILITANDO A ROTINA DOS ESTUDANTES E O TRABALHO DOS PROFISSIONAIS DA EDUCAÇÃO.

"
75430,42459,11772855000157,SECRETARIA DE ESTADO DA ASSISTENCIA SOCIAL,"CUIDAR DA PESSOA, PROMOVENDO ACOLHIMENTO PROVISÓRIO E/OU DE LONGA PERMANÊNCIA A CRIANÇAS E ADOLESCENTES EM SITUAÇÃO DE VULNERABILIDADE PESSOAL E SOCIAL DE AMBOS OS SEXOS, BEM COMO ADULTOS COM DEFICIÊNCIAS MÚLTIPLAS E PROBLEMAS MENTAIS, VÍTIMAS DA EXCLUSÃO FAMILIAR E SOCIAL, VISANDO À MELHORIA DA QUALIDADE DE VIDA ATRAVÉS DA PREVENÇÃO, HABILITAÇÃO E REABILITAÇÃO, ACESSIBILIDADE E GARANTIAS DE DIREITOS."
79611,46899,13758313000155,MUNICIPIO DE NILO PECANHA,"Realização de eventos musicais com o objetivo de promover a difusão cultural, o acesso à música ao vivo e a valorização de artistas locais e regionais. As atividades incluem a organização de apresentações abertas ao público em espaços públicos e/ou comunitários, com estrutura de palco, sonorização, iluminação, segurança, apoio técnico, material gráfico e ações de divulgação. O projeto contempla também o pagamento de cachês a artistas e bandas participantes, contribuindo para a formação de público, o fortalecimento da identidade cultural local e o estímulo à economia criativa."
83156,41222,88199971000153,MUNICIPIO DE TRES COROAS,"AQUISIÇÃO DE EQUIPAMENTOS AGRÍCOLAS
"
81923,39417,17730011000120,MUNICIPIO DE ARGIRITA,"Aquisição de duas unidades de caminhão basculante, trucado."
81986,37414,18535658000163,MUNICIPIO DE MAR DE ESPANHA,"Execução de Pavimentação em CBUQ, na rua Henrique Tonetti compreendendo 3.173 m²."
75446,43088,06554364000108,MUNICIPIO DE CRISTINO CASTRO,Aquisição de 01 (um) veículo ambulância Tipo A.
75450,46274,06554380000192,MUNICIPIO DE REDENCAO DO GURGUEIA,Aquisição de Consultório odontológico Móvel
85411,37161,04056248000125,MUNICIPIO DE SAO JOAO DA BALIZA,"Implantação de 03 (três) pontes de madeira em estradas vicinais do município de São João da Baliza/RR, com fornecimento de materiais, mão de obra, transporte, equipamentos e todas as demais despesas necessárias para a execução completa da obra, conforme especificações técnicas."
75457,40943,41522129000147,MUNICIPIO DE SIGEFREDO PACHECO,Aquisição de 01 (um) veiculo tipo Ambulância
77938,41217,87849923000109,MUNICIPIO DE BENTO GONCALVES,"Execução de quadra poliesportiva e reforma  do Ginásio de Esportes localizado na Rua Ulysses Roman Ross, nº 70, no Bairro Universitário. O ginásio é utilizado pelo público geral para atividades físicas, esportivas,  recreativas e  culturais.  O espaço também é  utilizado para eventos comunitários, promovendo o bem-estar físico e social da comunidade escolar. Está localizado 29º08' 56''S   e  51º 31' 37'' W,  Área  total de 890,75 metros quadrados."
75465,43347,06554323000103,MUNICIPIO DE ALTO LONGA,Aquisição De Unidade Móvel De Saúde
75468,39497,06554273000164,MUNICIPIO DE CURIMATA,Aquisição de Van para transporte de Pacientes. CNES 6558461 - Secretaria Municipal de Saúde de Curimatá-PI
83765,41221,87849923000109,MUNICIPIO DE BENTO GONCALVES,"A aquisição  do veículo AMBULÂNCIA TIPO A - REMOÇÃO SIMPLES E ELETIVA para qualificação do serviço de TRANSPORTE DE PACIENTES EM DECÚBITO HORIZONTAL SEM RISCO, a ser usada pela Secretaria Municipal de Saúde de Bento Gonçalves - CNES 6530966 – levando em conta a estimativa de transporte de aproximadamente 30 pacientes mensais, sendo em torno de um paciente transportado/dia em  DECÚBITO HORIZONTAL SEM RISCO tanto  para viagens intermunicipais, quanto para transporte de alta hospitalar . A aquisição de um novo veículo ambulância visa ampliar a oferta de serviços de remoção de pacientes, garantindo transporte adequado. Agilizando a transferência de pacientes entre serviços municipais e entre referências intermunicipais. OBSERVAÇÃO: RESSALTA-SE QUE A AMBULANCIA TIPO A DESTINA-SE A TRANSPORTE ELETIVO E PROGRAMADO, NÃO SENDO DESTINADA AO TRANSPORTE DE URGÊNCIA E EMERGÊNCIA OU DE PACIENTES COM RISCO.
"
75474,45993,06728240000193,MUNICIPIO DE RIBEIRO GONCALVES,Aquisição de Ambulância Tipo A
76064,41225,87849923000109,MUNICIPIO DE BENTO GONCALVES,"Implantação de infraestrutura de lazer na orla do Lago Fasolo, numa área de 15.252,60 mª (mais de quinze mil, duzentos e cinquenta e dois metros quadrados). Este lago localiza-se no coração de um grande bairro residencial denominado Progresso. Contando com inúmeras famílias, jovens e crianças de todas as idades. Como etapa inicial, utilizando a emenda parlamentar, executaremos o acesso ao lago pela rua  Victório Signor, com implantação da acessibilidade universal. Internamente o projeto contemplará um largo pavimentado para lazer contemplativo com bancos e iluminação pública, bem como caminhadas e corridas ao ar livre. Adjacente será implantado um plyaground com caixas de areias e brinquedos para as crianças. Conforme a localização geográfica: LAT: 29º9'27.88''S; LONG: 51º31'22.97'' O."
75477,42341,12066973000102,MUNICIPIO DE SAO JOAO DA CANABRAVA,"Custear os serviços socioassistenciais da Proteção Social Básica e/ou Especial, visando a Estruturação Da Rede De Serviços Do Sistema Único De Assistencial Social (Suas) em um equipamento público da Assistência Social (CRAS).
"
