id_plano_acao,cnpj_beneficiario_plano_acao,nome_beneficiario_plano_acao,uf_beneficiario_plano_acao,codigo_emenda_parlamentar_formatado_plano_acao,id_plano_trabalho,situacao_plano_trabalho,prazo_execucao_meses_plano_trabalho,classificacao_orcamentaria_pt,id_executor,cnpj_executor,nome_executor,objeto_executor,id_meta,sequencial_meta,desc_meta,un_medida_meta,qt_uniade_meta,vl_custeio_emenda_especial_meta,vl_investimento_emenda_especial_meta,vl_custeio_recursos_proprios_meta,vl_investimento_recursos_proprios_meta,vl_custeio_rendimento_meta,vl_investimento_rendimento_meta,vl_custeio_doacao_meta,vl_investimento_doacao_meta,qt_meses_meta
77969,13124052000111,MUNICIPIO DE LAGARTO,SE,202529790001-FABIO REIS,36818,Enviado para Análise,36,"Função: Energia
SubFunção: Energia Eléctrica
Programa: 0003 Promovendo o desenvolvimento Urbano e Rural
Ação Orçamentaria: 1008 Implantação, expansão, recuperação e ou/ manutenção da Iluminação pública
",39541,13124052000111,MUNICIPIO DE LAGARTO,"Manutenção, Recuperação e/ou Expansão da iluminação pública no município de Lagarto/SE.",85717,1,"Manutenção, Recuperação e/ou Expansão da iluminação pública no município de Lagarto/SE.",UN,1,198000,0,0,0,0,0,0,0,36
76256,13108733000196,MUNICIPIO DE DIVINA PASTORA,SE,202544900001-YANDRA MOURA,39547,Enviado para Análise,36,"ORGAO 03000 SECRETARIA MUNICIPAL DE SAUDE 
UO 03001 FUNDO MUNICIPAL DE SAUDE 
DOTAÇÃO 10.122.0007.2013 MANUTENÇÃO DA SECRETARIA MUNICIPAL DE SAUDE  
FONTE 1659.3110
",45235,11544537000139,FUNDO MUNICIPAL DE SAUDE,CUSTEIO DE COMBUSTÍVEL PARA FUNCIONAMENTO DA FROTA DE SECRETARIA DE SAÚDE,95360,1,Custeio de combustivel para funcionamento da frota da secretaria de saúde,L,33000,198000,0,0,0,0,0,0,0,36
83924,90738196000109,MUNICIPIO DE IJUI,RS,202540730001-SANDERSON,36649,APROVADO,36,"Órgão = 11    Sec. M. Desenv. Urbano, Obras e Trânsito                                                      
Unidade Orçamentária = 11.01 Coordenadoria de Desenvolvimento Urbano                                        
Função = 15 Urbanismo                                                                          
Subfunção = 451 Infra-estrutura Urbana
Programa= 0106 Gestão Urbana e Inovação
Ação: 1458 - EP 202540730001 - Pavimentação (SMODUTRAN)
Natureza da Despesa = 4.4.90.51.00.00- Obras e Instalações",39379,90738196000109,MUNICIPIO DE IJUI,"Pavimentação de trechos da Rua Rio Grande do Sul, Rua Pedro A. Sanfelice e Rua Frederico Prauchner. Área total de pavimentação 3.085 m².",85471,1,"Pavimentação de trechos da Rua Rio Grande do Sul, Rua Pedro A. Sanfelice e Rua Frederico Prauchner. Área total de pavimentação 3.085 m².",M2,3085,0,396000,0,0,0,0,0,0,36
83909,87613071000148,MUNICIPIO DE SANTO ANGELO,RS,202540730001-SANDERSON,40519,APROVADO,36,"Obras e Instalações 44 90 51 00 00 00 - Projeto 1,022 Ampliação e Melhoria do Sistema Viário",43329,87613071000148,MUNICIPIO DE SANTO ANGELO,Pavimentação asfaltica de Via no Bairro Haller,91932,1,Pavimentação asfaltica de Via no Bairro Haller,UN,1,0,495000,0,0,0,0,0,0,36
84973,04513362000137,MUNICIPIO DE SENA MADUREIRA,AC,202543820002-GERLEN DINIZ,36817,Enviado para Análise,36,"Entidade: Prefeitura Municipal Sena Madureira
Órgão: 07 - Secretaria Municipal de Obras e Urbanismo
Unidade: 002 - Apoio às Atividades da Secretaria Municipal de Obras e Urbanismo
Função: 17 - Saneamento
Subfunção: 512 - Saneamento Básico Urbano
Programa: 0004 - Desenvolvimento Sustentável e Estrutural do Município
Projeto/Atividade: 1.187 - Construção, ampliação, Melhoria do Sistema de Abastecimento de Água
Fonte: 706 - Transferência Especial da União
Natureza de Despesa: 4.4.90.51 - Obras e Instalações",39540,04513362000137,MUNICIPIO DE SENA MADUREIRA,"Implantação de sistemas simplificados de abastecimento de água no município de Sena Madureira/AC, mediante a construção de poços artesianos profundos, integrados com infraestrutura de bombeamento, reservação e distribuição local. Cada sistema será instalado em 07 bairros distintos previamente identificadas com déficit hídrico, beneficiando diretamente a população residente. Este projeto irá beneficiar média de 200 famílias. 
As quantidades são esatimadas.",85716,1,Construção de poços artesianos no município de Sena Madureira - AC,M2,71,0,594000,0,0,0,0,0,0,36
78182,13635008000176,MUNICIPIO DE SANTA CRUZ CABRALIA,BA,202527420004-FÉLIX MENDONÇA JÚNIOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78293,13702238000100,MUNICIPIO DE BARRA DO MENDES,BA,202543950006-IVONEIDE CAETANO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84808,01612089000100,MUNICIPIO DE TANGUA,RJ,202543510004-DELEGADO RAMAGEM,37635,Enviado para Análise,36,33.90.39.00,40374,01612089000100,MUNICIPIO DE TANGUA,Fomento E Fortalecimento Da Economia Solidária,86881,1,Fomento E Fortalecimento Da Economia Solidária,UN,1,0,1336500,0,0,0,0,0,0,36
83063,07566920000110,MUNICIPIO DE MORRINHOS,CE,202539020001-AJ ALBUQUERQUE,41303,Em Complementação,36,NA,44174,07566920000110,MUNICIPIO DE MORRINHOS,Aquisição de Equipamentos para o Hospital de Morrinhos/CE,93373,1,Aquisição de Equipamentos para o Hospital de Morrinhos/CE,UN,1,0,495000,0,0,0,0,0,0,36
76261,13111679000138,MUNICIPIO DE NEOPOLIS,SE,202544900001-YANDRA MOURA,40928,Enviado para Análise,36,"AÇÃO: 2158
ÓRGÃO: 02 - PREFEITURA MUNICIPAL DE NEÓPOLIS
UNIDADE ORÇ: 2010 - SECRETARIA D OBRAS E TRANSPORTE - SEOT
FUNÇÃO: 25 - ENERGIA / SUBFUNÇÃO: 122 - ADMINISTRAÇÃO GERAL / PROGRAMA: 0002 - DESENVOLVIMENTO SUSTENTÁVEL
ELEMENTO: 44905100
FONTE: 17063110
SUBELEMENTO: 44905103
MARCADOR: 17063110",45823,13111679000138,MUNICIPIO DE NEOPOLIS,MODERNIZAÇÃO DA ILUMINAÇÃO  PÚBLICA,96698,1,MODERNIZAÇÃO DA ILUMINAÇÃO PÚBLICA,UN,440,0,792000,0,0,0,0,0,0,36
80762,04513362000137,MUNICIPIO DE SENA MADUREIRA,AC,202544990009-EDUARDO VELLOSO,41283,Enviado para Análise,36,"Entidade:	Prefeitura Municipal Sena Madureira
Órgão:	15 - Secretaria Municipal de Saúde
Unidade:	010 - Fundo Municipal de Saúde
Função:	10 - Saúde
Subfunção:	302 - Assistência Hospitalar e Ambulatorial
Programa:	0002 - Aprimoramento dos Serviços Públicos com Eficiência e Responsabilidade.
Projeto/Atividade:	1186 - Programa de Redução do tempo de Espera por atendimento especializado no SUS
Fonte:	706 - Transferência Especial da União
Natureza de Despesa:	3.3.90.39 - Outros Serviços de Terceiros Pessoa Jurídica",44153,04513362000137,MUNICIPIO DE SENA MADUREIRA,"•	Realização de 91 cirurgias eletivas por videolaparoscopia, abrangendo procedimentos de média complexidade, conforme indicação médica e demanda reprimida existente no município;
•	Execução de 120 consultas médicas especializadas, sendo 60 consultas pré-operatórias e 60 consultas pós-operatórias, assegurando o acompanhamento clínico completo dos pacientes atendidos;
•	Todas as metas serão mensuráveis e verificáveis, com base em prontuários médicos, relatórios técnicos, registros de atendimento e acompanhamento pela Secretaria Municipal de Saúde.         
As metas estabelecidas neste plano visam garantir a aplicação eficiente dos recursos públicos, com foco na ampliação do acesso da população a cirurgias eletivas e consultas especializadas no âmbito do SUS. Com base no planejamento técnico e na capacidade instalada da rede municipal de saúde, as ações propostas são quantificáveis, compatíveis com o valor disponibilizado e diretamente alinhadas à demanda reprimida identificada no município.",93322,1,Ampliação do Acesso a Cirurgias Eletivas e Consultas Especializadas no Município de Sena Madureira/AC,UN,211,891000,0,0,0,0,0,0,0,36
76264,13117601000120,MUNICIPIO DE CEDRO DE SAO JOAO,SE,202544900001-YANDRA MOURA,35171,Enviado para Análise,36,"FUNÇÃO: 13-Cultura
SUBFUNÇÃO: 392-Difusão Cultural
AÇÃO: 2072 - MANUTENÇÃO DA SECRETARIA MUNICIPAL DE CULTURA, TURISMO, ESPORTE, JUVENTUDE E EMPREENDEDORISMO
FONTE: 17063110 - TRANSFERÊNCIA ESPECIAL DA UNIÃO",38236,13117601000120,MUNICIPIO DE CEDRO DE SAO JOAO,Realização da tradicional Festa da Carne de Sol de Cedro de São João/SE,83968,3,Contratação de show artístico da banda JONAS ESTICADO para apresentação na Festa da Carne de Sol,MIN,90,250000,0,0,0,0,0,0,0,1
76264,13117601000120,MUNICIPIO DE CEDRO DE SAO JOAO,SE,202544900001-YANDRA MOURA,35171,Enviado para Análise,36,"FUNÇÃO: 13-Cultura
SUBFUNÇÃO: 392-Difusão Cultural
AÇÃO: 2072 - MANUTENÇÃO DA SECRETARIA MUNICIPAL DE CULTURA, TURISMO, ESPORTE, JUVENTUDE E EMPREENDEDORISMO
FONTE: 17063110 - TRANSFERÊNCIA ESPECIAL DA UNIÃO",38236,13117601000120,MUNICIPIO DE CEDRO DE SAO JOAO,Realização da tradicional Festa da Carne de Sol de Cedro de São João/SE,83966,1,Contratação de show artístico da banda KAELZINHO FERRAZ para apresentação na Festa da Carne de Sol,MIN,90,100000,0,0,0,0,0,0,0,1
76264,13117601000120,MUNICIPIO DE CEDRO DE SAO JOAO,SE,202544900001-YANDRA MOURA,35171,Enviado para Análise,36,"FUNÇÃO: 13-Cultura
SUBFUNÇÃO: 392-Difusão Cultural
AÇÃO: 2072 - MANUTENÇÃO DA SECRETARIA MUNICIPAL DE CULTURA, TURISMO, ESPORTE, JUVENTUDE E EMPREENDEDORISMO
FONTE: 17063110 - TRANSFERÊNCIA ESPECIAL DA UNIÃO",38236,13117601000120,MUNICIPIO DE CEDRO DE SAO JOAO,Realização da tradicional Festa da Carne de Sol de Cedro de São João/SE,83967,2,Contratação de show artístico da banda MIKAEL SANTOS para apresentação na Festa da Carne de Sol,MIN,90,200000,0,0,0,0,0,0,0,1
76264,13117601000120,MUNICIPIO DE CEDRO DE SAO JOAO,SE,202544900001-YANDRA MOURA,35171,Enviado para Análise,36,"FUNÇÃO: 13-Cultura
SUBFUNÇÃO: 392-Difusão Cultural
AÇÃO: 2072 - MANUTENÇÃO DA SECRETARIA MUNICIPAL DE CULTURA, TURISMO, ESPORTE, JUVENTUDE E EMPREENDEDORISMO
FONTE: 17063110 - TRANSFERÊNCIA ESPECIAL DA UNIÃO",38236,13117601000120,MUNICIPIO DE CEDRO DE SAO JOAO,Realização da tradicional Festa da Carne de Sol de Cedro de São João/SE,83969,4,Contratação de show artístico da banda NUZIO MEDEIROS para apresentação na Festa da Carne de Sol,MIN,90,200000,0,0,0,0,0,0,0,1
76264,13117601000120,MUNICIPIO DE CEDRO DE SAO JOAO,SE,202544900001-YANDRA MOURA,35171,Enviado para Análise,36,"FUNÇÃO: 13-Cultura
SUBFUNÇÃO: 392-Difusão Cultural
AÇÃO: 2072 - MANUTENÇÃO DA SECRETARIA MUNICIPAL DE CULTURA, TURISMO, ESPORTE, JUVENTUDE E EMPREENDEDORISMO
FONTE: 17063110 - TRANSFERÊNCIA ESPECIAL DA UNIÃO",38236,13117601000120,MUNICIPIO DE CEDRO DE SAO JOAO,Realização da tradicional Festa da Carne de Sol de Cedro de São João/SE,83970,5,Contratação de show artístico da banda DEVINHO NOVAES para apresentação na Festa da Carne de Sol,MIN,90,200000,0,0,0,0,0,0,0,1
76264,13117601000120,MUNICIPIO DE CEDRO DE SAO JOAO,SE,202544900001-YANDRA MOURA,35171,Enviado para Análise,36,"FUNÇÃO: 13-Cultura
SUBFUNÇÃO: 392-Difusão Cultural
AÇÃO: 2072 - MANUTENÇÃO DA SECRETARIA MUNICIPAL DE CULTURA, TURISMO, ESPORTE, JUVENTUDE E EMPREENDEDORISMO
FONTE: 17063110 - TRANSFERÊNCIA ESPECIAL DA UNIÃO",38236,13117601000120,MUNICIPIO DE CEDRO DE SAO JOAO,Realização da tradicional Festa da Carne de Sol de Cedro de São João/SE,83971,6,Contratação de show artístico da banda LUCAS PASSOS para apresentação na Festa da Carne de Sol,MIN,90,40000,0,0,0,0,0,0,0,1
75429,05990437000133,MUNICIPIO DE CALCOENE,AP,202529190002-RANDOLFE RODRIGUES,41305,Enviado para Análise,4,"Órgão:	50 – Fundo Municipal de Assistência Social de Calçoene (FMASC)
Unidade Orçamentária:	16 – Secretaria Municipal de Assistência Social
Função:	08 – Assistência Social
Subfunção:	245 – Serviços Socioassistenciais
Ação (detalhamento no sistema):	Q1 – Estruturação da Rede de Serviços do Sistema Único de Assistência Social (SUAS)",44569,05990437000133,MUNICIPIO DE CALCOENE,"Apoio à manutenção das atividades da rede pública de assistência social no Município de Calçoene/AP, com aquisição de materiais de consumo, contratação de serviços essenciais, distribuição de insumos, apoio logístico e operacional voltado ao atendimento dos usuários da política de assistência e estruturação dos serviços do SUAS.
",94086,1,MANUTENÇÃO DE SISTEMA DE ILUMINAÇÃO PUBLICA EM DIVERSAS RUAS DO MUNICIPIO DE CALÇOENE/AP.,UN,500,198000,0,0,0,0,0,0,0,4
81481,01612558000190,BELA VISTA DO PIAUÍ,PI,202529000001-CIRO NOGUEIRA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82067,08940702000167,BOA VENTURA,PB,202527120005-HUGO MOTTA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80224,18128272000137,MUNICIPIO DE BRAS PIRES,MG,202537310003-MISAEL VARELLA,41274,Enviado para Análise,36,10.301.010.1.0137.4.4.90.52,44150,18128272000137,MUNICIPIO DE BRAS PIRES,"AQUISIÇÃO DE 4 VEICULOS DE PASSEIO CAPACIDADE MINIMA DE 5 LUGARES PARA APOIO NAS ATIVIDADES DA ATENÇÃO BASICA NA AREA DA SAUDE DO MUNICIPIO DE  BRAS PIRES, ESTE VEICULO CONTRIBUIRÁ PARA ATENDIMENTO NA AREA URBANA E NA AREA RURAL DO MUNICIPIO, ASSIM COMO ATENDIMENTOS DA SAUDE FORA DO MUNICIPIO, NAS CONSULTAS REALIZADAS FORA DO MUNICIPIO.",93318,1,"AQUISIÇÃO DE 4 VEICULOS DE PASSEIO CAPACIDADE MINIMA DE 5 LUGARES PARA APOIO NAS ATIVIDADES DA ATENÇÃO BASICA NA AREA DA SAUDE DO MUNICIPIO DE  BRAS PIRES, ESTE VEICULO CONTRIBUIRÁ PARA ATENDIMENTO NA AREA URBANA E NA AREA RURAL DO MUNICIPIO, ASSIM COMO A",UN,4,0,297000,0,0,0,0,0,0,36
77638,46429379000150,MUNICIPIO DE SAO JOAO DA BOA VISTA,SP,202528020009-JONAS DONIZETTE,42766,Enviado para Análise,12,NA,45815,46429379000150,MUNICIPIO DE SAO JOAO DA BOA VISTA,"O presente projeto foi elaborado para aquisição de 02 (dois) veículos automotores tipo minivan, 0
(zero) quilômetro, com capacidade para 7 (sete) ocupantes, motorização flex, câmbio manual e 01
(um) veículo automotor hach compacto 0 km motorização 1.0, bicombustível (flex), com câmbio
manual, destinado ao transporte institucional para as ações e serviços da Atenção Primária à Saúde.
O Departamento Municipal de Saúde, possui uma frota de veículos para transporte de passageiros
usuários do Sistema Único de Saúde - SUS para tratamento dentro e fora do território, são veículos de diferentes modelos e capacidade, para atender as mais diversas necessidades da população, com o
intuito de melhorar e otimizar o transporte de pacientes e as equipes de saúde a aquisição desses
veículos são de grande importância para ao atendimento aos usuários de forma humanizada e segura,
assegurando o deslocamento da equipe multiprofissional com autonomia e agilidade.",96677,1,AQUISIÇÃO DE VEÍCULO AUTOMOTOR TIPO MINIVAN,UN,2,0,396000,0,0,0,0,0,0,12
78399,16417792000134,MUNICIPIO DE SITIO DO MATO,BA,202532620011-JOSÉ ROCHA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78573,13880703000101,MUNICIPIO DE BARRA,BA,202543550001-DIEGO CORONEL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78240,88138292000174,MUNICIPIO DE ROSARIO DO SUL,RS,202520980001-AFONSO HAMM,37979,Enviado para Análise,36,"Órgão: 06
Projeto/Atividade: 1.362
Função: 15
Subfunção: 451
Programa: 0112
Natureza de despesa: 4.4.90.51.00.00.00 (OBRAS E INSTALAÇÕES)
04 - investimento",40724,88138292000174,MUNICIPIO DE ROSARIO DO SUL,"Capeamento asfáltico na Rua Barão do Rio branco (Trecho entre R. da Bica até R. Duque de Caxias) e na Rua Januário da Fonseca (Trecho entre R. Centenário até final da Rua Januário), no perímetro urbano no município de Rosário do Sul /RS",87484,1,Capeamento Asfáltico na Rua Barão do Rio branco - Trecho entre R. da Bica até R. Duque de Caxias,M,274,0,236981.52,0,0,0,0,0,0,36
78240,88138292000174,MUNICIPIO DE ROSARIO DO SUL,RS,202520980001-AFONSO HAMM,37979,Enviado para Análise,36,"Órgão: 06
Projeto/Atividade: 1.362
Função: 15
Subfunção: 451
Programa: 0112
Natureza de despesa: 4.4.90.51.00.00.00 (OBRAS E INSTALAÇÕES)
04 - investimento",40724,88138292000174,MUNICIPIO DE ROSARIO DO SUL,"Capeamento asfáltico na Rua Barão do Rio branco (Trecho entre R. da Bica até R. Duque de Caxias) e na Rua Januário da Fonseca (Trecho entre R. Centenário até final da Rua Januário), no perímetro urbano no município de Rosário do Sul /RS",87485,2,Capeamento Asfáltico na Rua Januário da Fonseca - Trecho entre R. Centenário até final da Rua Januário,M,103,0,159018.48,0,0,0,0,0,0,36
75586,16886608000103,MUNICIPIO DE CHAPADA DO NORTE,MG,202540870007-CARLOS VIANA,41198,Enviado para Análise,24,"ORGÃO: 07
UNIDADE: 02
SUBUNIDADE: 01
FUNÇÃO: 08
SUBFUNÇÃO: 122
PROGRAMA: 0008
PROJ. ATIVIDADE: 2162
ELEMENTO: 33903900
FONTE: 1706
",44056,16886608000103,MUNICIPIO DE CHAPADA DO NORTE,"- Materiais de expediente diversos, destinados ao suporte das atividades administrativas e operacionais pela gestão e execução dos serviços, programas, projetos e benefícios socioassistenciais no âmbito do Sistema Único de Assistência Social (SUAS);

- Materiais diversos destinados ao desenvolvimento de oficinas socioeducativas, culturais, esportivas, recreativas e profissionalizantes, promovidas pelas unidades públicas do Sistema Único de Assistência Social (SUAS), como parte das ações e serviços ofertados à população em situação de vulnerabilidade e risco social;

- Materiais de convivência destinados ao apoio das ações socioassistenciais desenvolvidas no âmbito do Sistema Único de Assistência Social (SUAS), com foco no fortalecimento das atividades coletivas;

- Materiais de higiene e limpeza destinados ao uso nas unidades públicas do Sistema Único de Assistência Social (SUAS), visando à manutenção das condições sanitárias, de acolhimento e de bem-estar dos usuários e trabalhadores que atuam nos serviços, programas, projetos e benefícios socioassistenciais;

- Gêneros alimentícios destinados ao atendimento das demandas alimentares dos usuários atendidos nos serviços, programas, projetos e benefícios ofertados pelas unidades públicas do Sistema Único de Assistência Social (SUAS), especialmente em contextos de acolhimento, convívio prolongado, oficinas socioeducativas e ações emergenciais.",93153,1,"Materiais de expediente diversos, destinados ao suporte das atividades administrativas e operacionais pela gestão e execução dos serviços, programas, projetos e benefícios socioassistenciais no âmbito do Sistema Único de Assistência Social (SUAS);",OUTRAS,1,53000,0,0,0,0,0,0,0,24
75586,16886608000103,MUNICIPIO DE CHAPADA DO NORTE,MG,202540870007-CARLOS VIANA,41198,Enviado para Análise,24,"ORGÃO: 07
UNIDADE: 02
SUBUNIDADE: 01
FUNÇÃO: 08
SUBFUNÇÃO: 122
PROGRAMA: 0008
PROJ. ATIVIDADE: 2162
ELEMENTO: 33903900
FONTE: 1706
",44056,16886608000103,MUNICIPIO DE CHAPADA DO NORTE,"- Materiais de expediente diversos, destinados ao suporte das atividades administrativas e operacionais pela gestão e execução dos serviços, programas, projetos e benefícios socioassistenciais no âmbito do Sistema Único de Assistência Social (SUAS);

- Materiais diversos destinados ao desenvolvimento de oficinas socioeducativas, culturais, esportivas, recreativas e profissionalizantes, promovidas pelas unidades públicas do Sistema Único de Assistência Social (SUAS), como parte das ações e serviços ofertados à população em situação de vulnerabilidade e risco social;

- Materiais de convivência destinados ao apoio das ações socioassistenciais desenvolvidas no âmbito do Sistema Único de Assistência Social (SUAS), com foco no fortalecimento das atividades coletivas;

- Materiais de higiene e limpeza destinados ao uso nas unidades públicas do Sistema Único de Assistência Social (SUAS), visando à manutenção das condições sanitárias, de acolhimento e de bem-estar dos usuários e trabalhadores que atuam nos serviços, programas, projetos e benefícios socioassistenciais;

- Gêneros alimentícios destinados ao atendimento das demandas alimentares dos usuários atendidos nos serviços, programas, projetos e benefícios ofertados pelas unidades públicas do Sistema Único de Assistência Social (SUAS), especialmente em contextos de acolhimento, convívio prolongado, oficinas socioeducativas e ações emergenciais.",93154,2,Materiais diversos destinados ao desenvolvimento de oficinas socioeducativas,OUTRAS,1,70000,0,0,0,0,0,0,0,24
75586,16886608000103,MUNICIPIO DE CHAPADA DO NORTE,MG,202540870007-CARLOS VIANA,41198,Enviado para Análise,24,"ORGÃO: 07
UNIDADE: 02
SUBUNIDADE: 01
FUNÇÃO: 08
SUBFUNÇÃO: 122
PROGRAMA: 0008
PROJ. ATIVIDADE: 2162
ELEMENTO: 33903900
FONTE: 1706
",44056,16886608000103,MUNICIPIO DE CHAPADA DO NORTE,"- Materiais de expediente diversos, destinados ao suporte das atividades administrativas e operacionais pela gestão e execução dos serviços, programas, projetos e benefícios socioassistenciais no âmbito do Sistema Único de Assistência Social (SUAS);

- Materiais diversos destinados ao desenvolvimento de oficinas socioeducativas, culturais, esportivas, recreativas e profissionalizantes, promovidas pelas unidades públicas do Sistema Único de Assistência Social (SUAS), como parte das ações e serviços ofertados à população em situação de vulnerabilidade e risco social;

- Materiais de convivência destinados ao apoio das ações socioassistenciais desenvolvidas no âmbito do Sistema Único de Assistência Social (SUAS), com foco no fortalecimento das atividades coletivas;

- Materiais de higiene e limpeza destinados ao uso nas unidades públicas do Sistema Único de Assistência Social (SUAS), visando à manutenção das condições sanitárias, de acolhimento e de bem-estar dos usuários e trabalhadores que atuam nos serviços, programas, projetos e benefícios socioassistenciais;

- Gêneros alimentícios destinados ao atendimento das demandas alimentares dos usuários atendidos nos serviços, programas, projetos e benefícios ofertados pelas unidades públicas do Sistema Único de Assistência Social (SUAS), especialmente em contextos de acolhimento, convívio prolongado, oficinas socioeducativas e ações emergenciais.",93155,3,Materiais de convivência destinados ao apoio das ações socioassistenciais,OUTRAS,1,66000,0,0,0,0,0,0,0,24
