"id_empenho","id_minuta_empenho","numero_empenho","situacao_empenho","descricao_situacao_empenho","tipo_documento_empenho","descricao_tipo_documento_empenho","status_processamento_empenho","ug_responsavel_empenho","ug_emitente_empenho","descricao_ug_emitente_empenho","fonte_recurso_empenho","plano_interno_empenho","ptres_empenho","grupo_natureza_despesa_empenho","natureza_despesa_empenho","subitem_empenho","categoria_despesa_empenho","modalidade_despesa_empenho","cnpj_beneficiario_empenho","nome_beneficiario_empenho","uf_beneficiario_empenho","numero_ro_empenho","data_emissao_empenho","prioridade_desbloqueio_empenho","valor_empenho","id_plano_acao","codigo_ibge_municipio","codigo_ibge_uf"
"48110","2025NME000049016","2025NE001654","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252572","4","444041","31","INVESTIMENTO","40","10141489000175","MUNICIPIO DE JUREMA","PE","2025RO001727","2025-09-02","14","396000","76516","2608404","26"
"54564","2025NME000055470","2025NE002379","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252940","4","444041","43","INVESTIMENTO","40","82572207000103","MUNICIPIO DE ITAPEMA","SC","2025RO002452","2025-09-02","51","396000","84309","4208302","42"
"45880","2025NME000046786","2025NE002817","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252851","3","334041","47","CUSTEIO","40","13115381000104","MUNICIPIO DE CANHOBA","SE","2025RO002892","2025-09-10","42","198000","75664","2801108","28"
"55580","2025NME000056486","2025NE004335","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253214","4","444041","37","INVESTIMENTO","40","08113896000127","MUNICIPIO DE PEDRA GRANDE","RN","2025RO004410","2025-09-10","37","396037.62","85340","2409506","24"
"51662","2025NME000052568","2025NE004326","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252950","4","444041","03","INVESTIMENTO","40","12226205000179","MUNICIPIO DE MATA GRANDE","AL","2025RO004401","2025-09-10","73","495000","81353","2705002","27"
"50189","2025NME000051095","2025NE005300","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252766","4","444041","19","INVESTIMENTO","40","00965145000127","COCALINHO","MT","2025RO005382","2025-10-17","1458359","990000","79484","5103106","51"
"48238","2025NME000049144","2025NE000489","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252937","4","444041","27","INVESTIMENTO","40","08997611000168","MUNICIPIO DE LAGOA SECA","PB","2025RO000562","2025-09-02","111","1485000","75872","2508307","25"
"50329","2025NME000051235","2025NE001343","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252869","4","444041","05","INVESTIMENTO","40","04477634000190","MUNICIPIO DE SILVES","AM","2025RO001416","2025-09-02","44","990000","79681","1304005","13"
"50036","2025NME000050942","2025NE001398","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252926","4","444041","31","INVESTIMENTO","40","10141489000175","MUNICIPIO DE JUREMA","PE","2025RO001471","2025-09-02","40","990000","79246","2608404","26"
"48311","2025NME000049217","2025NE002211","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252846","4","444041","37","INVESTIMENTO","40","01612396000190","MUNICIPIO DE SAO MIGUEL DO GOSTOSO","RN","2025RO002284","2025-09-02","56","990000","75974","2412559","24"
"54598","2025NME000055504","2025NE002693","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252942","4","443041","47","INVESTIMENTO","30","13128798000101","ESTADO DE SERGIPE","SE","2025RO002766","2025-09-02","21","1980000","84347",,"28"
"45895","2025NME000046801","2025NE002773","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252851","3","334041","47","CUSTEIO","40","13112289000182","MUNICIPIO DE CUMBE","SE","2025RO002848","2025-09-10","26","495000","75678","2801900","28"
"50825","2025NME000051731","2025NE002703","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252485","4","444041","21","INVESTIMENTO","40","03217916000196","MUNICIPIO DE BELA VISTA","MS","2025RO002776","2025-09-02","5","396000","80325","5002100","50"
"49485","2025NME000050391","2025NE002837","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253226","4","444041","39","INVESTIMENTO","40","88150495000186","MUNICIPIO DE ESTEIO","RS","2025RO002912","2025-09-10","58","198000","78390","4307708","43"
"48326","2025NME000049232","2025NE002869","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253087","4","443041","01","INVESTIMENTO","30","63606479000124","ESTADO DO ACRE","AC","2025RO002944","2025-09-10","58","792000","75985",,"12"
"45987","2025NME000046893","2025NE002999","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252886","3","334041","47","CUSTEIO","40","13098736000196","MUNICIPIO DE PEDRINHAS","SE","2025RO003074","2025-09-10","93","396000","75849","2805109","28"
"46493","2025NME000047399","2025NE003065","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252882","3","334041","37","CUSTEIO","40","01612382000177","MUNICIPIO DE TENENTE LAURENTINO CRUZ","RN","2025RO003140","2025-09-10","61","247500","77358","2414159","24"
"45767","2025NME000046673","2025NE007242","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253257","3","334041","33","CUSTEIO","40","06728240000193","MUNICIPIO DE RIBEIRO GONCALVES","PI","2025RO007324","2025-10-17","70","198000","75473","2208908","22"
"50182","2025NME000051088","2025NE003071","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252650","4","444041","23","INVESTIMENTO","40","01614862000177","MUNICIPIO DE CORREGO FUNDO","MG","2025RO003146","2025-09-10","93","693000","79473","3119955","31"
"46098","2025NME000047004","2025NE003102","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253186","3","334041","01","CUSTEIO","40","04076733000160","MUNICIPIO DE PLACIDO DE CASTRO","AC","2025RO003177","2025-09-10","1459927","2277000","76127","1200385","12"
"48749","2025NME000049655","2025NE003115","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252495","4","444041","39","INVESTIMENTO","40","91558650000102","MUNICIPIO DE MORRO REDONDO","RS","2025RO003190","2025-09-10","155","396000","76931","4312450","43"
"48755","2025NME000049661","2025NE003117","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252495","4","444041","39","INVESTIMENTO","40","87613287000103","MUNICIPIO DE MARCELINO RAMOS","RS","2025RO003192","2025-09-10","63","396000","76939","4311908","43"
"48760","2025NME000049666","2025NE003119","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252495","4","444041","39","INVESTIMENTO","40","87738530000110","MUNICIPIO DE SOLEDADE","RS","2025RO003194","2025-09-10","71","396000","76945","4320800","43"
"49780","2025NME000050686","2025NE003160","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253110","4","444041","41","INVESTIMENTO","40","84722933000182","MUNICIPIO DE TEIXEIROPOLIS","RO","2025RO003235","2025-09-10","24","594000","78871","1101559","11"
"49213","2025NME000050119","2025NE003206","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252424","4","444041","33","INVESTIMENTO","40","01612593000100","MUNICIPIO DE MORRO DO CHAPEU DO PIAUI","PI","2025RO003281","2025-09-10","62","396000","77819","2206670","22"
"55662","2025NME000056568","2025NE003301","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253263","4","444041","29","INVESTIMENTO","40","95684478000194","MUNICIPIO DE CANDOI","PR","2025RO003376","2025-09-10","80","198000","85422","4104428","41"
"48637","2025NME000049543","2025NE003315","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252793","4","444041","07","INVESTIMENTO","40","13922620000120","MUNICIPIO DE ITAETE","BA","2025RO003390","2025-09-10","7","495000","76745","2915007","29"
"45955","2025NME000046861","2025NE003317","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253233","3","334041","31","CUSTEIO","40","10282945000105","MUNICIPIO DE SERRA TALHADA","PE","2025RO003392","2025-09-10","52","297000","76592","2613909","26"
"50768","2025NME000051674","2025NE003333","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253261","4","444041","01","INVESTIMENTO","40","04045993000179","MUNICIPIO DE ASSIS BRASIL","AC","2025RO003408","2025-09-10","24","297000","80249","1200054","12"
"51575","2025NME000052481","2025NE004030","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252801","4","444041","09","INVESTIMENTO","40","07683956000184","MUNICIPIO DE ITAPAJE","CE","2025RO004105","2025-09-10","42","495000","81257","2306306","23"
"47018","2025NME000047924","2025NE003320","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253282","3","334041","09","CUSTEIO","40","07547821000191","MUNICIPIO DE ACARAU","CE","2025RO003395","2025-09-10","27","3304612.08","78409","2300200","23"
"48332","2025NME000049238","2025NE002873","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253087","4","444041","01","INVESTIMENTO","40","34693564000179","MUNICIPIO DE TARAUACA","AC","2025RO002948","2025-09-10","44","594000","75992","1200609","12"
"47161","2025NME000048067",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253086","3","334041","15","CUSTEIO","40","02320406000187","MUNICIPIO DE SAO LUIS DE MONTES BELOS","GO",,"2025-07-29","1457839","702900","78758","5220108","52"
"55738","2025NME000056644","2025NE006695","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253271","4","444041","39","INVESTIMENTO","40","88225149000110","MUNICIPIO DE ESMERALDA","RS","2025RO006777","2025-10-17","15","396000","85498","4307401","43"
"52590","2025NME000053496","2025NE005702","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252568","4","444041","39","INVESTIMENTO","40","92451152000129","MUNICIPIO DE PONTAO","RS","2025RO005784","2025-10-17","111","198000","82299","4314779","43"
"48077","2025NME000048983","2025NE000192","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252844","4","444041","23","INVESTIMENTO","40","18338137000116","MUNICIPIO DE CHACARA","MG","2025RO000265","2025-09-02","115","396000","75604","3115904","31"
"51684","2025NME000052590","2025NE000982","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252950","4","444041","03","INVESTIMENTO","40","12207411000131","MUNICIPIO DE OLHO D'AGUA GRANDE","AL","2025RO001055","2025-09-02","60","495000","81375","2705903","27"
"48021","2025NME000048927","2025NE001339","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252693","4","444041","07","INVESTIMENTO","40","13646005000138","MUNICIPIO DE ALAGOINHAS","BA","2025RO001412","2025-09-02","61","1980000","75528","2900702","29"
"55286","2025NME000056192","2025NE006508","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253098","4","444041","33","INVESTIMENTO","40","06553804000102","MUNICIPIO DE PICOS","PI","2025RO006590","2025-10-17","27","990000","85045","2208007","22"
"51210","2025NME000052116","2025NE003687","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253145","4","444041","23","INVESTIMENTO","40","18715508000131","MUNICIPIO DE CONTAGEM","MG","2025RO003762","2025-09-10","60","1485000","80812","3118601","31"
"48091","2025NME000048997","2025NE001422","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252844","4","444041","23","INVESTIMENTO","40","18338293000187","MUNICIPIO DE SIMAO PEREIRA","MG","2025RO001495","2025-09-02","109","990000","75624","3167509","31"
"46128","2025NME000047034",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253200","3","334041","45","CUSTEIO","40","45144748000104","MUNICIPIO DE MIRASSOLANDIA","SP",,"2025-07-29","67","247500","76182","3530409","35"
"55167","2025NME000056073","2025NE001715","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253060","4","444041","39","INVESTIMENTO","40","01613501000106","MUNICIPIO DE MAMPITUBA","RS","2025RO001788","2025-09-02","46","396000","84922","4311734","43"
"53783","2025NME000054689","2025NE007175","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252781","4","444041","29","INVESTIMENTO","40","76105634000170","MUNICIPIO DE COLOMBO","PR","2025RO007257","2025-10-17","1404583","198000","83522","4105805","41"
"54998","2025NME000055904","2025NE003054","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253010","4","444041","43","INVESTIMENTO","40","80622319000198","MUNICIPIO DE SERRA ALTA","SC","2025RO003129","2025-09-10","55","198000","84754","4217550","42"
"50928","2025NME000051834","2025NE003174","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252473","4","444041","15","INVESTIMENTO","40","01223916000173","MUNICIPIO DE JARAGUA","GO","2025RO003249","2025-09-10","72","396000","80454","5211800","52"
"54448","2025NME000055354","2025NE003232","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252911","4","444041","33","INVESTIMENTO","40","41522103000107","MUNICIPIO DE VARZEA BRANCA","PI","2025RO003307","2025-09-10","198","396000","84192","2211357","22"
"45772","2025NME000046678","2025NE003719","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252511","3","334041","45","CUSTEIO","40","45787660000100","MUNICIPIO DE SUMARE","SP","2025RO003794","2025-09-10","61","297000","79731","3552403","35"
"47372","2025NME000048278",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253027","3","334041","29","CUSTEIO","40","76417005000186","MUNICIPIO DE CURITIBA","PR",,"2025-07-29","6","2079000","79422","4106902","41"
"50695","2025NME000051601","2025NE004753","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252976","4","444041","29","INVESTIMENTO","40","95423000000100","MUNICIPIO DE PINHAIS","PR","2025RO004829","2025-09-26","26","297000","80166","4119152","41"
"45770","2025NME000046676","2025NE005517","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253257","3","334041","33","CUSTEIO","40","41522103000107","MUNICIPIO DE VARZEA BRANCA","PI","2025RO005599","2025-10-17","26","198000","75478","2211357","22"
"54857","2025NME000055763","2025NE006304","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252986","4","444041","33","INVESTIMENTO","40","41522384000190","MUNICIPIO DE FARTURA DO PIAUI","PI","2025RO006386","2025-10-17","64","396000","84611","2203750","22"
"48278","2025NME000049184","2025NE004541","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252490","4","444041","03","INVESTIMENTO","40","24176307000106","ESTRELA DE ALAGOAS","AL","2025RO004617","2025-09-26","54","594000","75930","2702553","27"
"50822","2025NME000051728","2025NE002697","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252640","4","444041","13","INVESTIMENTO","40","27167311000104","ECOPORANGA","ES","2025RO002770","2025-09-02","124","316800","80317","3202108","32"
