"id_historico_op_ob","data_hora_historico_op","historico_situacao_op","descricao_historico_situacao_op","id_op_ob"
154681,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42136
156320,"2025-09-11T17:33:00.803148",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42136
157875,"2025-09-11T19:00:00.746328",4,"OP Assinada mas sem OB gerada",42136
160407,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42136
146865,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39818
149565,"2025-09-09T10:27:55.275626",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39818
153099,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39818
146651,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39604
149351,"2025-09-09T10:14:19.375621",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39604
152782,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39604
146863,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39816
149563,"2025-09-09T10:27:49.449807",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39816
153098,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39816
147361,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40314
150061,"2025-09-09T10:55:01.415377",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40314
153585,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40314
146653,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39606
149353,"2025-09-09T10:14:25.260349",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39606
152768,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39606
146864,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39817
149564,"2025-09-09T10:27:52.07979",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39817
153095,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39817
154566,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42021
156205,"2025-09-11T17:26:32.110039",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42021
157835,"2025-09-11T19:00:00.746328",4,"OP Assinada mas sem OB gerada",42021
160037,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42021
154855,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42310
156494,"2025-09-11T17:42:17.389978",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42310
158280,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42310
160545,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42310
154565,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42020
156204,"2025-09-11T17:26:28.916894",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42020
157992,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42020
159339,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42020
146654,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39607
149354,"2025-09-09T10:14:28.1394",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39607
152629,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39607
146647,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39600
149347,"2025-09-09T10:14:07.546384",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39600
152769,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39600
146652,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39605
149352,"2025-09-09T10:14:22.269451",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39605
152785,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39605
161801,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43477
162455,"2025-09-29T18:56:46.003647",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43477
146650,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39603
149350,"2025-09-09T10:14:16.527698",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39603
152778,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39603
147213,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40166
149913,"2025-09-09T10:46:55.969689",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40166
153301,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40166
147214,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40167
149914,"2025-09-09T10:46:59.350186",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40167
153408,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40167
146327,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39280
149027,"2025-09-09T09:56:53.535478",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39280
152381,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39280
154873,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42328
156512,"2025-09-11T17:43:15.754564",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42328
158235,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42328
160471,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42328
154876,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42331
156515,"2025-09-11T17:43:26.458781",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42331
158121,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42331
159851,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42331
147217,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40170
149917,"2025-09-09T10:47:08.56038",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40170
153364,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40170
154875,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42330
156514,"2025-09-11T17:43:22.130981",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42330
158237,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42330
159852,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42330
154872,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42327
156511,"2025-09-11T17:43:12.846549",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42327
158234,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42327
160142,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42327
161851,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43527
162505,"2025-09-29T19:00:09.293589",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43527
148244,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41197
150944,"2025-09-09T11:44:18.075616",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41197
151537,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41197
148243,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41196
150943,"2025-09-09T11:44:15.149394",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41196
151536,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41196
148236,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41189
150936,"2025-09-09T11:43:52.775472",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41189
151529,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41189
148240,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41193
150940,"2025-09-09T11:44:06.117169",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41193
151533,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41193
148235,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41188
150935,"2025-09-09T11:43:49.595145",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41188
152561,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41188
146307,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39260
149007,"2025-09-09T09:55:52.249151",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39260
151518,"2025-09-09T14:29:58.763536",4,"OP Assinada mas sem OB gerada",39260
152039,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39260
148238,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41191
150938,"2025-09-09T11:43:59.420839",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41191
151531,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41191
155488,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42943
157127,"2025-09-11T18:47:31.144312",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42943
157971,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42943
159304,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42943
155487,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42942
157126,"2025-09-11T18:47:28.436046",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42942
157970,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42942
159302,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42942
147523,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40476
150223,"2025-09-09T11:03:58.743027",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40476
153620,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40476
147880,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40833
150580,"2025-09-09T11:23:54.651402",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40833
154083,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40833
146324,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39277
149024,"2025-09-09T09:56:44.543709",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39277
152481,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39277
146318,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39271
149018,"2025-09-09T09:56:25.784388",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39271
151527,"2025-09-09T14:29:58.763536",4,"OP Assinada mas sem OB gerada",39271
152048,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39271
146310,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39263
149010,"2025-09-09T09:56:01.452985",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39263
151521,"2025-09-09T14:29:58.763536",4,"OP Assinada mas sem OB gerada",39263
152042,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39263
146306,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39259
149006,"2025-09-09T09:55:49.26601",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39259
151517,"2025-09-09T14:29:58.763536",4,"OP Assinada mas sem OB gerada",39259
152038,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39259
146317,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39270
149017,"2025-09-09T09:56:22.636004",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39270
151526,"2025-09-09T14:29:58.763536",4,"OP Assinada mas sem OB gerada",39270
152047,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39270
146322,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39275
149022,"2025-09-09T09:56:38.270754",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39275
151689,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39275
146321,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39274
149021,"2025-09-09T09:56:35.194375",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39274
151688,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39274
146313,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39266
149013,"2025-09-09T09:56:10.33338",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39266
151682,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39266
146311,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39264
149011,"2025-09-09T09:56:04.46657",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39264
151522,"2025-09-09T14:29:58.763536",4,"OP Assinada mas sem OB gerada",39264
152043,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39264
146323,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39276
149023,"2025-09-09T09:56:41.224517",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39276
152419,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39276
146319,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39272
149019,"2025-09-09T09:56:28.579116",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39272
152415,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39272
154362,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",41817
156001,"2025-09-11T17:14:02.964584",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41817
157714,"2025-09-11T19:00:00.746328",4,"OP Assinada mas sem OB gerada",41817
160677,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",41817
146325,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39278
149025,"2025-09-09T09:56:47.366374",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39278
152483,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39278
146312,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39265
149012,"2025-09-09T09:56:07.617236",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39265
151523,"2025-09-09T14:29:58.763536",4,"OP Assinada mas sem OB gerada",39265
152044,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39265
162032,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43708
162686,"2025-09-29T19:12:02.850167",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43708
154686,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42141
156325,"2025-09-11T17:33:16.131641",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42141
158051,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42141
160283,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42141
146316,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39269
149016,"2025-09-09T09:56:19.508",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39269
151525,"2025-09-09T14:29:58.763536",4,"OP Assinada mas sem OB gerada",39269
152046,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39269
161805,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43481
162459,"2025-09-29T18:57:02.187265",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43481
154687,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42142
156326,"2025-09-11T17:33:18.870913",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42142
158052,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42142
160285,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42142
154692,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42147
156331,"2025-09-11T17:33:35.625445",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42147
