"id_dh","id_minuta_documento_habil","numero_documento_habil","situacao_dh","descricao_situacao_dh","tipo_documento_dh","ug_emitente_dh","descricao_ug_emitente_dh","data_vencimento_dh","data_emissao_dh","ug_pagadora_dh","descricao_ug_pagadora_dh","variacao_patrimonial_diminuta_dh","passivo_transferencia_constitucional_legal_dh","centro_custo_empenho","codigo_siorg_empenho","mes_referencia_empenho","ano_referencia_empenho","ug_beneficiada_dh","descricao_ug_beneficiada_dh","valor_dh","valor_rateio_dh","id_empenho"
22183,"2020MDH00001101","2020TF001145",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",150000,,4706
21834,"2020MDH00000752","2020TF000818",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",3e+05,,4242
22548,"2020MDH00001466","2020TF001495",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,4019
21758,"2020MDH00000676","2020TF000745",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",280000,,4059
22449,"2020MDH00001367","2020TF001402",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",70000,,4388
21456,"2020MDH00000374","2020TF000458",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",250000,,3679
21475,"2020MDH00000393","2020TF000478",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",2e+06,,4895
21181,"2020MDH00000099","2020TF001766",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",130227,,4965
22017,"2020MDH00000935","2020TF001807",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",150000,,4230
21757,"2020MDH00000675","2020TF000744",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",4e+05,,3767
22733,"2020MDH00001651","2020TF001678",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",2e+05,,3712
22254,"2020MDH00001172","2020TF001215",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",3e+05,,4503
22050,"2020MDH00000968","2020TF001753",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",250000,,3531
22246,"2020MDH00001164","2020TF001207",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",2e+05,,4267
22245,"2020MDH00001163","2020TF001206",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",2e+05,,3739
21677,"2020MDH00000595","2020TF000665",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",250000,,5151
21609,"2020MDH00000527","2020TF000598",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",2e+05,,3805
22412,"2020MDH00001330","2020TF001366",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1329773,,5075
22405,"2020MDH00001323","2020TF001359",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",5670227,,4578
22324,"2020MDH00001242","2020TF001282",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",2e+05,,4651
21795,"2020MDH00000713","2020TF000779",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",5e+05,,3692
22807,"2020MDH00001725","2020TF001752",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+06,,4276
22802,"2020MDH00001720","2020TF001747",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",3e+05,,4970
21436,"2020MDH00000354","2020TF000438",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",2e+05,,3964
22611,"2020MDH00001529","2020TF001557",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",230000,,4508
22083,"2020MDH00001001","2020TF001047",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",4e+05,,3968
22173,"2020MDH00001091","2020TF001135",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",250000,,3706
22703,"2020MDH00001621","2020TF001648",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",4e+05,,4162
22709,"2020MDH00001627","2020TF001654",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",250000,,3776
22151,"2020MDH00001069","2020TF001114",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",750000,,4623
22783,"2020MDH00001701","2020TF001728",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",4e+05,,4117
21596,"2020MDH00000514","2020TF000587",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",2e+05,,4537
22315,"2020MDH00001233","2020TF001273",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",70000,,3673
21923,"2020MDH00000841","2020TF000904",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",250000,,4191
22272,"2020MDH00001190","2020TF001231",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",150000,,4032
22762,"2020MDH00001680","2020TF001707",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,3764
21831,"2020MDH00000749","2020TF000815",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",2e+05,,3534
21832,"2020MDH00000750","2020TF000816",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",4e+05,,4756
21887,"2020MDH00000805","2020TF001785",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",150000,,3450
21425,"2020MDH00000343","2020TF000428",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",150000,,3970
21490,"2020MDH00000408","2020TF000490",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",140000,,3929
21489,"2020MDH00000407","2020TF001772",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",60000,,4941
22598,"2020MDH00001516","2020TF001544",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",150000,,4682
21506,"2020MDH00000424","2020TF000503",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",4e+05,,3908
22163,"2020MDH00001081","2020TF001125",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",250000,,5100
22736,"2020MDH00001654","2020TF001681",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,3527
22175,"2020MDH00001093","2020TF001137",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",9e+05,,4676
22394,"2020MDH00001312","2020TF001348",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,4614
22393,"2020MDH00001311","2020TF001347",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,3625
22036,"2020MDH00000954","2020TF001005",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",2e+05,,4023
21395,"2020MDH00000313","2020TF000398",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,4288
22220,"2020MDH00001138","2020TF001180",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+05,,4457
21702,"2020MDH00000620","2020TF000690",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",50000,,4108
21459,"2020MDH00000377","2020TF000461",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",250000,,4576
22032,"2020MDH00000950","2020TF001001",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",250000,,3636
22102,"2020MDH00001020","2020TF001066",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",150000,,3921
21365,"2020MDH00000283","2020TF000370",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",1e+06,,4107
21132,"2020MDH00000050","2020TF000145",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",175000,,3618
21444,"2020MDH00000362","2020TF000446",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",460000,,4410
22208,"2020MDH00001126","2020TF001168",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",250000,,4741
21528,"2020MDH00000446","2020TF000525",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",140000,,4586
21527,"2020MDH00000445","2020TF000524",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",60000,,5140
21906,"2020MDH00000824","2020TF000887",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",5e+05,,4459
21907,"2020MDH00000825","2020TF000888",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",250000,,4571
21394,"2020MDH00000312","2020TF001794",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",150000,,4112
22810,"2020MDH00001728","2020TF001827",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",2e+05,,4086
21375,"2020MDH00000293","2020TF000380",3,"Enviado com Sucesso","TF",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","2020-06-24","2020-06-25",170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN","352450300","218952502","STNTRCON",105930,"06",2020,170860,"COORD. ANALISE E INF TRANS FIN INTERGOV/STN",3e+05,,4405
